,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
576425,576425,2018122308:2611:16,2018-12-23T20:01:07.799Z,40.31,29.99,0.0,0.0,0.0,77.08,207.62,None,2539265.0,Rex Burkhead,34.0,RB,1,home,right,ANGLE
576426,576426,2018122308:2611:16,2018-12-23T20:01:07.799Z,56.4,24.99,0.95,0.1,0.1,260.81,293.51,None,2539290.0,Jordan Poyer,21.0,FS,1,away,right,
576427,576427,2018122308:2611:16,2018-12-23T20:01:07.799Z,48.17,11.0,3.11,2.77,0.3,297.55,12.84,None,2557867.0,Tre'Davious White,27.0,CB,1,away,right,
576428,576428,2018122308:2611:16,2018-12-23T20:01:07.799Z,49.58,30.47,0.22,0.21,0.02,271.11,308.3,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,right,
576429,576429,2018122308:2611:16,2018-12-23T20:01:07.799Z,53.67,44.92,2.21,1.89,0.23,257.2,103.21,None,2560914.0,Levi Wallace,47.0,CB,1,away,right,
576430,576430,2018122308:2611:16,2018-12-23T20:01:07.799Z,50.55,26.27,0.01,0.01,0.01,264.16,290.24,None,2561107.0,Corey Thompson,52.0,LB,1,away,right,
576431,576431,2018122308:2611:16,2018-12-23T20:01:07.799Z,46.69,29.81,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
577692,577692,2018122308:2680:16,2018-12-23T20:02:59.900Z,74.71,44.61,2.1,2.6,0.2,161.47,182.19,man_in_motion,238498.0,Julian Edelman,11.0,WR,1,home,right,IN
577693,577693,2018122308:2680:16,2018-12-23T20:02:59.900Z,80.7,33.14,0.25,0.03,0.01,285.45,248.35,man_in_motion,496796.0,Jerry Hughes,55.0,DE,1,away,right,
577694,577694,2018122308:2680:16,2018-12-23T20:02:59.900Z,75.81,34.44,0.0,0.0,0.0,165.37,262.33,man_in_motion,497240.0,Rob Gronkowski,87.0,TE,1,home,right,FLAT
577695,577695,2018122308:2680:16,2018-12-23T20:02:59.900Z,72.04,29.92,0.0,0.0,0.0,86.34,99.91,man_in_motion,2504211.0,Tom Brady,12.0,QB,1,home,right,
577696,577696,2018122308:2680:16,2018-12-23T20:02:59.900Z,80.02,27.68,0.23,0.49,0.03,243.37,159.67,man_in_motion,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,right,
577697,577697,2018122308:2680:16,2018-12-23T20:02:59.900Z,78.53,18.84,0.44,0.5,0.04,301.38,169.2,man_in_motion,2507817.0,Rafael Bush,20.0,SS,1,away,right,
577698,577698,2018122308:2680:16,2018-12-23T20:02:59.900Z,75.44,18.59,0.0,0.0,0.0,65.36,110.57,man_in_motion,2530515.0,Chris Hogan,15.0,WR,1,home,right,CROSS
577699,577699,2018122308:2680:16,2018-12-23T20:02:59.900Z,83.14,35.4,0.12,0.83,0.04,250.19,270.54,man_in_motion,2539240.0,Micah Hyde,23.0,SS,1,away,right,
577700,577700,2018122308:2680:16,2018-12-23T20:02:59.900Z,96.07,27.36,0.18,1.0,0.01,237.43,358.86,man_in_motion,2539290.0,Jordan Poyer,21.0,FS,1,away,right,
577701,577701,2018122308:2680:16,2018-12-23T20:02:59.900Z,72.15,26.92,0.0,0.0,0.0,105.71,129.32,man_in_motion,2543773.0,James White,28.0,RB,1,home,right,
577702,577702,2018122308:2680:16,2018-12-23T20:02:59.900Z,76.3,9.01,0.0,0.0,0.0,60.12,26.98,man_in_motion,2552424.0,Phillip Dorsett,13.0,WR,1,home,right,GO
577703,577703,2018122308:2680:16,2018-12-23T20:02:59.900Z,78.56,9.09,0.02,0.02,0.0,267.63,105.88,man_in_motion,2557867.0,Tre'Davious White,27.0,CB,1,away,right,
577704,577704,2018122308:2680:16,2018-12-23T20:02:59.900Z,78.29,35.12,0.0,0.0,0.0,233.88,176.38,man_in_motion,2560713.0,Tremaine Edmunds,49.0,LB,1,away,right,
577705,577705,2018122308:2680:16,2018-12-23T20:02:59.900Z,78.54,44.95,1.4,1.67,0.14,223.31,176.17,man_in_motion,2560914.0,Levi Wallace,47.0,CB,1,away,right,
577706,577706,2018122308:2680:16,2018-12-23T20:02:59.900Z,77.04,29.63,0.0,0.0,0.0,,,man_in_motion,,Football,,,1,football,right,
578397,578397,2018122308:2702:16,2018-12-23T20:03:43.299Z,75.35,17.32,0.0,0.0,0.0,77.51,221.91,None,238498.0,Julian Edelman,11.0,WR,1,home,right,SLANT
578398,578398,2018122308:2702:16,2018-12-23T20:03:43.299Z,76.06,34.3,0.01,0.18,0.0,164.31,318.34,None,497240.0,Rob Gronkowski,87.0,TE,1,home,right,
578399,578399,2018122308:2702:16,2018-12-23T20:03:43.299Z,72.26,29.87,0.0,0.0,0.0,97.0,264.02,None,2504211.0,Tom Brady,12.0,QB,1,home,right,
578400,578400,2018122308:2702:16,2018-12-23T20:03:43.299Z,78.3,27.78,0.14,0.12,0.01,286.54,342.34,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,right,
578401,578401,2018122308:2702:16,2018-12-23T20:03:43.299Z,78.89,17.42,0.28,0.69,0.03,295.44,50.01,None,2507817.0,Rafael Bush,20.0,SS,1,away,right,
578402,578402,2018122308:2702:16,2018-12-23T20:03:43.299Z,76.14,9.47,0.0,0.0,0.0,54.01,125.52,None,2530515.0,Chris Hogan,15.0,WR,1,home,right,GO
578403,578403,2018122308:2702:16,2018-12-23T20:03:43.299Z,82.65,35.67,0.09,0.06,0.06,243.11,187.46,None,2539240.0,Micah Hyde,23.0,SS,1,away,right,
578404,578404,2018122308:2702:16,2018-12-23T20:03:43.299Z,95.17,25.74,0.72,0.49,0.07,245.42,332.72,None,2539290.0,Jordan Poyer,21.0,FS,1,away,right,
578405,578405,2018122308:2702:16,2018-12-23T20:03:43.299Z,72.09,27.46,0.0,0.0,0.0,105.33,325.38,None,2543773.0,James White,28.0,RB,1,home,right,FLAT
578406,578406,2018122308:2702:16,2018-12-23T20:03:43.299Z,73.38,25.55,1.76,4.68,0.2,55.29,328.21,None,2552424.0,Phillip Dorsett,13.0,WR,1,home,right,SCREEN
578407,578407,2018122308:2702:16,2018-12-23T20:03:43.299Z,78.71,9.29,0.11,0.46,0.01,319.12,64.07,None,2557867.0,Tre'Davious White,27.0,CB,1,away,right,
578408,578408,2018122308:2702:16,2018-12-23T20:03:43.299Z,80.0,26.6,0.28,0.67,0.03,275.72,353.11,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,right,
578409,578409,2018122308:2702:16,2018-12-23T20:03:43.299Z,80.99,26.06,2.7,2.53,0.29,327.25,17.81,None,2560914.0,Levi Wallace,47.0,CB,1,away,right,
578410,578410,2018122308:2702:16,2018-12-23T20:03:43.299Z,79.63,30.3,0.1,0.09,0.04,273.47,276.21,None,2561107.0,Corey Thompson,52.0,LB,1,away,right,
578411,578411,2018122308:2702:16,2018-12-23T20:03:43.299Z,77.1,29.66,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
579717,579717,2018122308:2812:16,2018-12-23T20:09:47.700Z,74.22,18.14,0.8,0.27,0.08,51.69,136.76,None,71251.0,Patrick Chung,23.0,SS,1,home,left,
579718,579718,2018122308:2812:16,2018-12-23T20:09:47.700Z,73.98,32.06,0.04,0.04,0.06,159.61,128.87,None,89756.0,Jason McCourty,30.0,CB,1,home,left,
579719,579719,2018122308:2812:16,2018-12-23T20:09:47.700Z,67.74,26.79,1.07,0.23,0.11,88.99,283.53,None,494287.0,Devin McCourty,32.0,FS,1,home,left,
579720,579720,2018122308:2812:16,2018-12-23T20:09:47.700Z,75.78,21.53,1.28,0.6,0.13,60.0,95.26,None,2533057.0,Dont'a Hightower,54.0,MLB,1,home,left,
579721,579721,2018122308:2812:16,2018-12-23T20:09:47.700Z,69.94,36.63,0.1,0.06,0.02,148.35,225.1,None,2533062.0,Stephon Gilmore,24.0,CB,1,home,left,
579722,579722,2018122308:2812:16,2018-12-23T20:09:47.700Z,75.93,29.07,0.04,0.04,0.01,201.19,106.38,None,2543699.0,Kyle Van Noy,53.0,OLB,1,home,left,
579723,579723,2018122308:2812:16,2018-12-23T20:09:47.700Z,75.57,24.72,0.1,0.06,0.01,66.47,67.52,None,2556119.0,Elandon Roberts,52.0,MLB,1,home,left,
579724,579724,2018122308:2812:16,2018-12-23T20:09:47.700Z,78.63,31.1,0.0,0.0,0.0,269.16,222.91,None,2557863.0,Zay Jones,11.0,WR,1,away,left,CROSS
579725,579725,2018122308:2812:16,2018-12-23T20:09:47.700Z,79.66,32.03,0.0,0.0,0.0,252.65,155.65,None,2558129.0,Isaiah McKenzie,19.0,WR,1,away,left,POST
579726,579726,2018122308:2812:16,2018-12-23T20:09:47.700Z,79.39,28.29,0.0,0.0,0.0,267.74,43.65,None,2559159.0,Jason Croom,80.0,TE,1,away,left,FLAT
579727,579727,2018122308:2812:16,2018-12-23T20:09:47.700Z,78.91,17.83,0.05,0.33,0.0,322.42,176.04,None,2559880.0,Keith Ford,35.0,RB,1,away,left,FLAT
579728,579728,2018122308:2812:16,2018-12-23T20:09:47.700Z,78.6,15.04,0.0,0.0,0.0,272.65,57.8,None,2560729.0,Robert Foster,16.0,WR,1,away,left,POST
579729,579729,2018122308:2812:16,2018-12-23T20:09:47.700Z,71.91,12.88,0.47,0.07,0.05,49.88,156.78,None,2560754.0,J.C. Jackson,27.0,DB,1,home,left,
579730,579730,2018122308:2812:16,2018-12-23T20:09:47.700Z,82.45,23.62,0.18,0.34,0.02,260.07,254.28,None,2560955.0,Josh Allen,17.0,QB,1,away,left,
579731,579731,2018122308:2812:16,2018-12-23T20:09:47.700Z,77.63,23.63,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
581277,581277,2018122308:2859:16,2018-12-23T20:11:08.200Z,38.32,19.46,0.75,0.88,0.08,80.59,61.66,None,71251.0,Patrick Chung,23.0,SS,1,home,left,
581278,581278,2018122308:2859:16,2018-12-23T20:11:08.200Z,44.11,26.72,0.0,0.0,0.0,276.53,265.43,None,79607.0,LeSean McCoy,25.0,RB,1,away,left,WHEEL
581279,581279,2018122308:2859:16,2018-12-23T20:11:08.200Z,37.27,32.2,0.05,0.05,0.0,87.69,75.47,None,89756.0,Jason McCourty,30.0,CB,1,home,left,
581280,581280,2018122308:2859:16,2018-12-23T20:11:08.200Z,24.11,27.42,0.12,0.95,0.01,84.43,192.27,None,494287.0,Devin McCourty,32.0,FS,1,home,left,
581281,581281,2018122308:2859:16,2018-12-23T20:11:08.200Z,36.02,26.83,0.06,0.06,0.02,73.48,279.06,None,2533057.0,Dont'a Hightower,54.0,MLB,1,home,left,
581282,581282,2018122308:2859:16,2018-12-23T20:11:08.200Z,39.13,33.98,0.21,0.07,0.01,92.45,334.19,None,2533062.0,Stephon Gilmore,24.0,CB,1,home,left,
581283,581283,2018122308:2859:16,2018-12-23T20:11:08.200Z,38.68,28.83,0.06,0.04,0.02,123.54,162.85,None,2543699.0,Kyle Van Noy,53.0,OLB,1,home,left,
581284,581284,2018122308:2859:16,2018-12-23T20:11:08.200Z,35.95,23.04,0.12,0.09,0.01,90.84,36.79,None,2556119.0,Elandon Roberts,52.0,MLB,1,home,left,
581285,581285,2018122308:2859:16,2018-12-23T20:11:08.200Z,41.68,33.44,0.01,0.01,0.0,255.4,26.69,None,2557863.0,Zay Jones,11.0,WR,1,away,left,POST
581286,581286,2018122308:2859:16,2018-12-23T20:11:08.200Z,41.87,31.36,0.08,0.33,0.01,242.16,138.41,None,2558129.0,Isaiah McKenzie,19.0,WR,1,away,left,CROSS
581287,581287,2018122308:2859:16,2018-12-23T20:11:08.200Z,40.68,19.48,0.09,0.07,0.0,298.23,219.9,None,2559159.0,Jason Croom,80.0,TE,1,away,left,CROSS
581288,581288,2018122308:2859:16,2018-12-23T20:11:08.200Z,41.04,44.41,0.13,0.08,0.01,255.2,262.16,None,2560729.0,Robert Foster,16.0,WR,1,away,left,GO
581289,581289,2018122308:2859:16,2018-12-23T20:11:08.200Z,38.76,44.35,0.21,0.34,0.02,123.04,359.24,None,2560754.0,J.C. Jackson,27.0,DB,1,home,left,
581290,581290,2018122308:2859:16,2018-12-23T20:11:08.200Z,44.52,23.83,0.0,0.0,0.0,265.33,300.49,None,2560955.0,Josh Allen,17.0,QB,1,away,left,
581291,581291,2018122308:2859:16,2018-12-23T20:11:08.200Z,39.81,23.99,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
583332,583332,2018122308:2967:16,2018-12-23T20:14:14.799Z,33.67,28.56,0.14,0.07,0.01,173.44,356.2,None,497240.0,Rob Gronkowski,87.0,TE,1,home,right,
583333,583333,2018122308:2967:16,2018-12-23T20:14:14.799Z,33.32,23.9,0.16,0.26,0.02,67.04,327.72,None,2504211.0,Tom Brady,12.0,QB,1,home,right,
583334,583334,2018122308:2967:16,2018-12-23T20:14:14.799Z,38.12,19.52,1.0,0.4,0.09,275.47,205.25,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,right,
583335,583335,2018122308:2967:16,2018-12-23T20:14:14.799Z,29.92,20.19,0.07,0.07,0.01,88.37,358.37,None,2508101.0,James Develin,46.0,FB,1,home,right,
583336,583336,2018122308:2967:16,2018-12-23T20:14:14.799Z,33.73,9.16,0.13,0.09,0.03,88.88,69.37,None,2530515.0,Chris Hogan,15.0,WR,1,home,right,GO
583337,583337,2018122308:2967:16,2018-12-23T20:14:14.799Z,32.92,29.78,0.36,0.3,0.03,89.74,168.12,None,2533046.0,Dwayne Allen,83.0,TE,1,home,right,FLAT
583338,583338,2018122308:2967:16,2018-12-23T20:14:14.799Z,46.39,19.65,1.33,0.61,0.14,285.54,137.7,None,2539240.0,Micah Hyde,23.0,SS,1,away,right,
583339,583339,2018122308:2967:16,2018-12-23T20:14:14.799Z,27.29,23.82,0.05,0.05,0.01,64.09,131.62,None,2539265.0,Rex Burkhead,34.0,RB,1,home,right,
583340,583340,2018122308:2967:16,2018-12-23T20:14:14.799Z,41.34,29.0,0.67,0.05,0.07,272.52,271.22,None,2539290.0,Jordan Poyer,21.0,FS,1,away,right,
583341,583341,2018122308:2967:16,2018-12-23T20:14:14.799Z,36.07,8.95,0.46,0.69,0.05,267.36,345.44,None,2557867.0,Tre'Davious White,27.0,CB,1,away,right,
583342,583342,2018122308:2967:16,2018-12-23T20:14:14.799Z,38.92,22.78,0.13,0.93,0.02,268.56,235.22,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,right,
583343,583343,2018122308:2967:16,2018-12-23T20:14:14.799Z,36.84,32.36,0.56,0.51,0.06,247.35,183.97,None,2560914.0,Levi Wallace,47.0,CB,1,away,right,
583344,583344,2018122308:2967:16,2018-12-23T20:14:14.799Z,38.69,26.96,0.82,0.29,0.08,260.77,182.57,None,2561107.0,Corey Thompson,52.0,LB,1,away,right,
583345,583345,2018122308:2967:16,2018-12-23T20:14:14.799Z,34.54,23.68,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
583864,583864,2018122308:2989:16,2018-12-23T20:14:55.000Z,32.7,15.44,0.01,0.01,0.0,64.12,233.13,None,238498.0,Julian Edelman,11.0,WR,1,home,right,
583873,583873,2018122308:2989:16,2018-12-23T20:14:55.000Z,33.61,18.99,0.02,0.02,0.0,171.75,193.36,None,497240.0,Rob Gronkowski,87.0,TE,1,home,right,
583882,583882,2018122308:2989:16,2018-12-23T20:14:55.000Z,33.14,24.17,0.57,1.02,0.04,129.55,133.76,None,2504211.0,Tom Brady,12.0,QB,1,home,right,
583891,583891,2018122308:2989:16,2018-12-23T20:14:55.000Z,37.56,25.82,0.09,0.44,0.01,258.48,330.54,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,right,
583900,583900,2018122308:2989:16,2018-12-23T20:14:55.000Z,37.97,16.41,2.3,1.75,0.23,288.7,20.27,None,2507817.0,Rafael Bush,20.0,SS,1,away,right,
583909,583909,2018122308:2989:16,2018-12-23T20:14:55.000Z,33.68,42.14,0.06,0.07,0.01,40.06,85.58,None,2530515.0,Chris Hogan,15.0,WR,1,home,right,
583918,583918,2018122308:2989:16,2018-12-23T20:14:55.000Z,41.1,17.77,0.78,1.83,0.08,283.02,132.54,None,2539240.0,Micah Hyde,23.0,SS,1,away,right,
583927,583927,2018122308:2989:16,2018-12-23T20:14:55.000Z,48.48,27.99,1.67,0.38,0.17,250.49,71.43,None,2539290.0,Jordan Poyer,21.0,FS,1,away,right,
583936,583936,2018122308:2989:16,2018-12-23T20:14:55.000Z,27.49,24.03,0.01,0.02,0.02,100.43,37.46,None,2543773.0,James White,28.0,RB,1,home,right,
583945,583945,2018122308:2989:16,2018-12-23T20:14:55.000Z,31.66,13.65,4.3,2.99,0.43,45.25,352.62,None,2552424.0,Phillip Dorsett,13.0,WR,1,home,right,
583954,583954,2018122308:2989:16,2018-12-23T20:14:55.000Z,37.57,11.8,1.06,0.2,0.1,299.13,2.67,None,2557867.0,Tre'Davious White,27.0,CB,1,away,right,
583963,583963,2018122308:2989:16,2018-12-23T20:14:55.000Z,38.22,22.98,0.11,0.09,0.02,272.39,338.31,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,right,
583972,583972,2018122308:2989:16,2018-12-23T20:14:55.000Z,35.52,41.81,0.05,0.01,0.01,247.95,333.13,None,2560914.0,Levi Wallace,47.0,CB,1,away,right,
583981,583981,2018122308:2989:16,2018-12-23T20:14:55.000Z,34.36,25.16,1.12,0.84,0.07,,,None,,Football,,,1,football,right,
584466,584466,2018122308:3061:16,2018-12-23T20:19:24.900Z,75.55,8.87,0.0,0.0,0.0,275.94,308.8,None,238498.0,Julian Edelman,11.0,WR,1,home,left,HITCH
584467,584467,2018122308:3061:16,2018-12-23T20:19:24.900Z,77.12,23.61,0.0,0.0,0.0,278.51,241.49,None,497240.0,Rob Gronkowski,87.0,TE,1,home,left,HITCH
584468,584468,2018122308:3061:16,2018-12-23T20:19:24.900Z,79.63,29.64,0.02,0.02,0.01,294.03,57.86,None,2504211.0,Tom Brady,12.0,QB,1,home,left,
584469,584469,2018122308:3061:16,2018-12-23T20:19:24.900Z,71.37,33.51,0.22,0.62,0.02,150.78,111.24,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,left,
584470,584470,2018122308:3061:16,2018-12-23T20:19:24.900Z,69.98,22.8,0.75,0.37,0.07,82.6,42.84,None,2507817.0,Rafael Bush,20.0,SS,1,away,left,
584471,584471,2018122308:3061:16,2018-12-23T20:19:24.900Z,77.31,18.13,0.86,1.26,0.08,263.13,238.14,None,2530515.0,Chris Hogan,15.0,WR,1,home,left,GO
584472,584472,2018122308:3061:16,2018-12-23T20:19:24.900Z,61.88,33.51,0.83,0.93,0.08,99.23,45.4,None,2539240.0,Micah Hyde,23.0,SS,1,away,left,
584473,584473,2018122308:3061:16,2018-12-23T20:19:24.900Z,64.54,19.61,0.31,0.28,0.03,76.25,291.94,None,2539290.0,Jordan Poyer,21.0,FS,1,away,left,
584474,584474,2018122308:3061:16,2018-12-23T20:19:24.900Z,79.98,32.45,0.0,0.0,0.0,303.53,1.34,None,2543773.0,James White,28.0,RB,1,home,left,FLAT
584475,584475,2018122308:3061:16,2018-12-23T20:19:24.900Z,75.88,36.86,0.0,0.0,0.0,244.6,77.76,None,2552424.0,Phillip Dorsett,13.0,WR,1,home,left,CROSS
584476,584476,2018122308:3061:16,2018-12-23T20:19:24.900Z,68.17,39.38,0.08,1.28,0.0,109.82,35.65,None,2557867.0,Tre'Davious White,27.0,CB,1,away,left,
584477,584477,2018122308:3061:16,2018-12-23T20:19:24.900Z,70.58,28.94,0.32,1.64,0.04,87.75,330.09,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,left,
584478,584478,2018122308:3061:16,2018-12-23T20:19:24.900Z,71.46,9.01,1.99,0.24,0.2,339.84,281.83,None,2560914.0,Levi Wallace,47.0,CB,1,away,left,
584479,584479,2018122308:3061:16,2018-12-23T20:19:24.900Z,74.97,29.88,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
585432,585432,2018122308:3108:16,2018-12-23T20:20:48.500Z,63.79,36.87,0.0,0.01,0.0,238.95,105.58,None,238498.0,Julian Edelman,11.0,WR,1,home,left,CROSS
585433,585433,2018122308:3108:16,2018-12-23T20:20:48.500Z,64.17,23.46,0.0,0.0,0.0,280.79,259.57,None,497240.0,Rob Gronkowski,87.0,TE,1,home,left,OUT
585434,585434,2018122308:3108:16,2018-12-23T20:20:48.500Z,66.97,29.5,0.24,0.06,0.02,258.16,267.92,None,2504211.0,Tom Brady,12.0,QB,1,home,left,
585435,585435,2018122308:3108:16,2018-12-23T20:20:48.500Z,59.39,34.68,0.08,0.04,0.03,101.94,108.04,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,left,
585436,585436,2018122308:3108:16,2018-12-23T20:20:48.500Z,56.52,17.27,0.62,0.3,0.06,40.86,1.5,None,2507817.0,Rafael Bush,20.0,SS,1,away,left,
585437,585437,2018122308:3108:16,2018-12-23T20:20:48.500Z,63.22,9.36,0.0,0.0,0.0,273.27,338.68,None,2530515.0,Chris Hogan,15.0,WR,1,home,left,POST
585438,585438,2018122308:3108:16,2018-12-23T20:20:48.500Z,50.36,38.53,0.22,0.27,0.02,192.64,13.71,None,2539240.0,Micah Hyde,23.0,SS,1,away,left,
585439,585439,2018122308:3108:16,2018-12-23T20:20:48.500Z,64.39,17.69,0.0,0.0,0.0,282.65,101.24,None,2539265.0,Rex Burkhead,34.0,RB,1,home,left,GO
585440,585440,2018122308:3108:16,2018-12-23T20:20:48.500Z,49.07,23.41,0.32,0.43,0.05,63.19,124.52,None,2539290.0,Jordan Poyer,21.0,FS,1,away,left,
585441,585441,2018122308:3108:16,2018-12-23T20:20:48.500Z,63.21,45.02,0.0,0.0,0.0,244.49,34.75,None,2552424.0,Phillip Dorsett,13.0,WR,1,home,left,HITCH
585442,585442,2018122308:3108:16,2018-12-23T20:20:48.500Z,54.84,44.31,0.16,0.1,0.01,87.83,204.15,None,2557867.0,Tre'Davious White,27.0,CB,1,away,left,
585443,585443,2018122308:3108:16,2018-12-23T20:20:48.500Z,59.02,25.81,0.27,1.4,0.03,85.33,20.32,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,left,
585444,585444,2018122308:3108:16,2018-12-23T20:20:48.500Z,55.1,10.59,0.07,0.14,0.01,62.71,287.82,None,2560914.0,Levi Wallace,47.0,CB,1,away,left,
585445,585445,2018122308:3108:16,2018-12-23T20:20:48.500Z,61.94,29.83,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
586482,586482,2018122308:3155:16,2018-12-23T20:22:11.700Z,52.18,10.49,3.83,0.65,0.38,324.34,1.66,None,238498.0,Julian Edelman,11.0,WR,1,home,left,CROSS
586483,586483,2018122308:3155:16,2018-12-23T20:22:11.700Z,50.71,18.73,0.01,0.02,0.02,289.26,333.89,None,497240.0,Rob Gronkowski,87.0,TE,1,home,left,POST
586484,586484,2018122308:3155:16,2018-12-23T20:22:11.700Z,54.49,23.44,0.0,0.0,0.0,260.07,239.79,None,2504211.0,Tom Brady,12.0,QB,1,home,left,
586485,586485,2018122308:3155:16,2018-12-23T20:22:11.700Z,46.16,20.49,0.02,0.22,0.0,73.97,174.79,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,left,
586486,586486,2018122308:3155:16,2018-12-23T20:22:11.700Z,46.63,32.9,0.26,0.67,0.02,124.5,11.8,None,2507817.0,Rafael Bush,20.0,SS,1,away,left,
586487,586487,2018122308:3155:16,2018-12-23T20:22:11.700Z,51.22,34.0,0.0,0.0,0.0,251.01,88.83,None,2530515.0,Chris Hogan,15.0,WR,1,home,left,GO
586488,586488,2018122308:3155:16,2018-12-23T20:22:11.700Z,38.39,33.25,0.48,1.05,0.05,97.38,2.54,None,2539240.0,Micah Hyde,23.0,SS,1,away,left,
586489,586489,2018122308:3155:16,2018-12-23T20:22:11.700Z,40.7,16.91,2.18,3.07,0.2,80.25,98.87,None,2539290.0,Jordan Poyer,21.0,FS,1,away,left,
586490,586490,2018122308:3155:16,2018-12-23T20:22:11.700Z,54.27,20.42,0.0,0.0,0.0,278.64,5.62,None,2543773.0,James White,28.0,RB,1,home,left,ANGLE
586491,586491,2018122308:3155:16,2018-12-23T20:22:11.700Z,50.53,43.95,0.0,0.0,0.0,258.15,240.99,None,2552424.0,Phillip Dorsett,13.0,WR,1,home,left,GO
586492,586492,2018122308:3155:16,2018-12-23T20:22:11.700Z,48.14,43.85,0.0,0.0,0.0,76.52,151.3,None,2557867.0,Tre'Davious White,27.0,CB,1,away,left,
586493,586493,2018122308:3155:16,2018-12-23T20:22:11.700Z,45.33,25.68,0.0,0.0,0.01,99.6,269.25,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,left,
586494,586494,2018122308:3155:16,2018-12-23T20:22:11.700Z,48.49,9.55,2.01,0.74,0.2,17.89,351.99,None,2560914.0,Levi Wallace,47.0,CB,1,away,left,
586495,586495,2018122308:3155:16,2018-12-23T20:22:11.700Z,49.37,23.7,0.08,0.03,0.01,,,None,,Football,,,1,football,left,
587182,587182,2018122308:3177:16,2018-12-23T20:22:59.400Z,51.37,30.67,0.0,0.0,0.0,254.51,118.69,None,238498.0,Julian Edelman,11.0,WR,1,home,left,POST
587183,587183,2018122308:3177:16,2018-12-23T20:22:59.400Z,50.19,8.27,0.0,0.0,0.0,286.68,352.34,None,497240.0,Rob Gronkowski,87.0,TE,1,home,left,GO
587184,587184,2018122308:3177:16,2018-12-23T20:22:59.400Z,54.01,23.4,0.05,0.05,0.0,259.24,274.98,None,2504211.0,Tom Brady,12.0,QB,1,home,left,
587185,587185,2018122308:3177:16,2018-12-23T20:22:59.400Z,48.5,26.28,0.04,0.04,0.01,97.23,188.59,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,away,left,
587186,587186,2018122308:3177:16,2018-12-23T20:22:59.400Z,46.32,32.11,0.41,2.47,0.04,94.71,235.1,None,2507817.0,Rafael Bush,20.0,SS,1,away,left,
587187,587187,2018122308:3177:16,2018-12-23T20:22:59.400Z,51.18,33.66,0.0,0.0,0.0,264.6,202.41,None,2530515.0,Chris Hogan,15.0,WR,1,home,left,CROSS
587188,587188,2018122308:3177:16,2018-12-23T20:22:59.400Z,32.05,25.95,0.13,0.12,0.04,81.8,288.66,None,2539240.0,Micah Hyde,23.0,SS,1,away,left,
587189,587189,2018122308:3177:16,2018-12-23T20:22:59.400Z,47.18,16.95,0.01,0.04,0.01,79.67,88.26,None,2539290.0,Jordan Poyer,21.0,FS,1,away,left,
587190,587190,2018122308:3177:16,2018-12-23T20:22:59.400Z,53.89,20.74,0.0,0.0,0.0,248.92,26.64,None,2543773.0,James White,28.0,RB,1,home,left,
587191,587191,2018122308:3177:16,2018-12-23T20:22:59.400Z,50.4,44.14,0.0,0.0,0.0,262.98,19.79,None,2552424.0,Phillip Dorsett,13.0,WR,1,home,left,IN
587192,587192,2018122308:3177:16,2018-12-23T20:22:59.400Z,42.3,43.68,0.05,0.03,0.01,119.06,55.64,None,2557867.0,Tre'Davious White,27.0,CB,1,away,left,
587193,587193,2018122308:3177:16,2018-12-23T20:22:59.400Z,48.2,28.27,0.0,0.0,0.01,81.28,231.95,None,2560713.0,Tremaine Edmunds,49.0,LB,1,away,left,
587194,587194,2018122308:3177:16,2018-12-23T20:22:59.400Z,48.61,8.15,0.0,0.0,0.0,66.74,85.32,None,2560914.0,Levi Wallace,47.0,CB,1,away,left,
587195,587195,2018122308:3177:16,2018-12-23T20:22:59.400Z,48.72,18.84,0.0,0.0,0.01,82.67,14.9,None,2561107.0,Corey Thompson,52.0,LB,1,away,left,
587196,587196,2018122308:3177:16,2018-12-23T20:22:59.400Z,49.32,23.55,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
