,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
630632,630632,2018102807:2512:8,2018-10-28T18:54:15.500Z,77.76,29.79,0.0,0.0,0.0,257.75,312.64,None,2540215.0,Vance McDonald,89.0,TE,1,home,left,HITCH
630633,630633,2018102807:2512:8,2018-10-28T18:54:15.500Z,72.35,22.22,0.71,0.89,0.07,101.99,21.3,None,2543720.0,Christian Kirksey,58.0,OLB,1,away,left,
630634,630634,2018102807:2512:8,2018-10-28T18:54:15.500Z,77.18,28.12,0.0,0.0,0.01,244.32,150.69,None,2550521.0,Xavier Grimble,85.0,TE,1,home,left,POST
630635,630635,2018102807:2512:8,2018-10-28T18:54:15.500Z,58.14,27.75,0.8,0.29,0.08,93.67,360.0,None,2552389.0,Damarious Randall,23.0,CB,1,away,left,
630636,630636,2018102807:2512:8,2018-10-28T18:54:15.500Z,75.48,31.62,0.07,0.29,0.0,130.37,99.85,None,2555540.0,Derrick Kindred,26.0,SS,1,away,left,
630637,630637,2018102807:2512:8,2018-10-28T18:54:15.500Z,83.46,23.81,0.0,0.0,0.0,255.87,297.68,None,2557978.0,James Conner,30.0,RB,1,home,left,OUT
630638,630638,2018102807:2512:8,2018-10-28T18:54:15.500Z,72.2,29.17,1.38,1.1,0.14,119.56,191.65,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,left,
630639,630639,2018102807:2512:8,2018-10-28T18:54:15.500Z,70.42,27.48,5.28,0.96,0.53,31.43,0.28,None,2560916.0,Denzel Ward,21.0,CB,1,away,left,
630640,630640,2018102807:2512:8,2018-10-28T18:54:15.500Z,72.95,26.15,0.28,0.87,0.02,95.35,194.58,None,2560964.0,Genard Avery,55.0,LB,1,away,left,
630641,630641,2018102807:2512:8,2018-10-28T18:54:15.500Z,76.31,23.84,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
631617,631617,2018102807:2559:8,2018-10-28T18:55:35.000Z,61.73,29.8,0.0,0.0,0.01,256.11,271.08,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,left,
631618,631618,2018102807:2559:8,2018-10-28T18:55:35.000Z,57.25,42.96,0.0,0.0,0.0,256.16,339.46,None,2508061.0,Antonio Brown,84.0,WR,1,home,left,CROSS
631619,631619,2018102807:2559:8,2018-10-28T18:55:35.000Z,53.92,36.05,0.97,0.08,0.1,122.45,17.4,None,2539311.0,Jamie Collins,51.0,OLB,1,away,left,
631620,631620,2018102807:2559:8,2018-10-28T18:55:35.000Z,58.22,17.15,0.0,0.0,0.0,268.19,104.13,None,2540151.0,Justin Hunter,11.0,WR,1,home,left,FLAT
631621,631621,2018102807:2559:8,2018-10-28T18:55:35.000Z,55.25,34.54,0.01,0.01,0.0,52.02,190.01,None,2543720.0,Christian Kirksey,58.0,OLB,1,away,left,
631622,631622,2018102807:2559:8,2018-10-28T18:55:35.000Z,55.41,18.41,0.02,0.03,0.01,89.08,304.69,None,2550164.0,T.J. Carrie,38.0,CB,1,away,left,
631623,631623,2018102807:2559:8,2018-10-28T18:55:35.000Z,37.95,30.61,0.04,0.04,0.01,108.58,51.21,None,2552389.0,Damarious Randall,23.0,CB,1,away,left,
631624,631624,2018102807:2559:8,2018-10-28T18:55:35.000Z,59.12,22.79,2.4,1.59,0.25,309.63,349.76,None,2552633.0,Jesse James,81.0,TE,1,home,left,HITCH
631625,631625,2018102807:2559:8,2018-10-28T18:55:35.000Z,53.27,15.62,1.82,0.3,0.18,103.96,77.88,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,left,
631626,631626,2018102807:2559:8,2018-10-28T18:55:35.000Z,58.69,36.4,0.0,0.0,0.0,263.77,182.56,None,2557978.0,James Conner,30.0,RB,1,home,left,FLAT
631627,631627,2018102807:2559:8,2018-10-28T18:55:35.000Z,53.59,21.5,2.33,1.66,0.24,34.42,0.55,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,left,
631628,631628,2018102807:2559:8,2018-10-28T18:55:35.000Z,57.4,18.49,0.0,0.0,0.0,271.4,161.99,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,left,GO
631629,631629,2018102807:2559:8,2018-10-28T18:55:35.000Z,55.39,42.94,0.0,0.0,0.0,154.04,147.55,None,2560916.0,Denzel Ward,21.0,CB,1,away,left,
631630,631630,2018102807:2559:8,2018-10-28T18:55:35.000Z,55.53,24.0,0.88,0.33,0.08,86.47,4.12,None,2560964.0,Genard Avery,55.0,LB,1,away,left,
631631,631631,2018102807:2559:8,2018-10-28T18:55:35.000Z,56.23,29.91,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
632532,632532,2018102807:2585:8,2018-10-28T18:56:20.200Z,61.54,29.93,0.0,0.0,0.02,264.68,321.06,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,left,
632533,632533,2018102807:2585:8,2018-10-28T18:56:20.200Z,57.0,9.24,0.0,0.0,0.01,273.68,60.89,None,2508061.0,Antonio Brown,84.0,WR,1,home,left,GO
632534,632534,2018102807:2585:8,2018-10-28T18:56:20.200Z,55.02,28.68,0.2,0.26,0.02,244.72,290.99,None,2539311.0,Jamie Collins,51.0,OLB,1,away,left,
632535,632535,2018102807:2585:8,2018-10-28T18:56:20.200Z,57.88,22.11,0.0,0.0,0.0,274.51,329.19,None,2540151.0,Justin Hunter,11.0,WR,1,home,left,POST
632536,632536,2018102807:2585:8,2018-10-28T18:56:20.200Z,56.99,43.07,0.0,0.0,0.0,249.95,284.73,None,2540215.0,Vance McDonald,89.0,TE,1,home,left,GO
632537,632537,2018102807:2585:8,2018-10-28T18:56:20.200Z,54.93,30.74,0.15,1.63,0.02,69.49,150.57,None,2543720.0,Christian Kirksey,58.0,OLB,1,away,left,
632538,632538,2018102807:2585:8,2018-10-28T18:56:20.200Z,54.66,22.11,0.02,0.03,0.01,83.26,43.19,None,2550164.0,T.J. Carrie,38.0,CB,1,away,left,
632539,632539,2018102807:2585:8,2018-10-28T18:56:20.200Z,38.73,23.75,0.06,0.07,0.01,103.79,116.1,None,2552389.0,Damarious Randall,23.0,CB,1,away,left,
632540,632540,2018102807:2585:8,2018-10-28T18:56:20.200Z,52.71,18.06,0.06,0.06,0.02,85.32,112.22,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,left,
632541,632541,2018102807:2585:8,2018-10-28T18:56:20.200Z,58.38,18.45,0.0,0.0,0.0,281.84,5.46,None,2557960.0,Ryan Switzer,10.0,WR,1,home,left,HITCH
632542,632542,2018102807:2585:8,2018-10-28T18:56:20.200Z,61.54,31.97,0.0,0.0,0.0,264.42,297.82,None,2557978.0,James Conner,30.0,RB,1,home,left,ANGLE
632543,632543,2018102807:2585:8,2018-10-28T18:56:20.200Z,55.02,42.98,0.01,0.01,0.0,147.3,184.2,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,left,
632544,632544,2018102807:2585:8,2018-10-28T18:56:20.200Z,54.69,9.42,0.07,0.04,0.0,74.74,353.17,None,2560916.0,Denzel Ward,21.0,CB,1,away,left,
632545,632545,2018102807:2585:8,2018-10-28T18:56:20.200Z,55.33,34.93,0.0,0.0,0.0,109.07,51.92,None,2560964.0,Genard Avery,55.0,LB,1,away,left,
632546,632546,2018102807:2585:8,2018-10-28T18:56:20.200Z,56.19,29.78,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
633567,633567,2018102807:2702:8,2018-10-28T19:03:46.000Z,91.47,15.25,1.08,0.77,0.11,288.12,194.68,None,496733.0,Joe Haden,23.0,CB,1,home,right,
633572,633572,2018102807:2702:8,2018-10-28T19:03:46.000Z,93.63,43.39,0.02,0.07,0.0,262.43,162.94,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
633577,633577,2018102807:2702:8,2018-10-28T19:03:46.000Z,89.59,32.05,0.15,0.4,0.02,254.03,316.9,None,2539978.0,Jon Bostic,51.0,ILB,1,home,right,
633582,633582,2018102807:2702:8,2018-10-28T19:03:46.000Z,90.1,26.95,0.0,0.0,0.0,275.25,232.88,None,2540221.0,Vince Williams,98.0,ILB,1,home,right,
633587,633587,2018102807:2702:8,2018-10-28T19:03:46.000Z,83.9,16.32,0.01,0.01,0.01,84.1,176.64,None,2543488.0,Jarvis Landry,80.0,WR,1,away,right,
633592,633592,2018102807:2702:8,2018-10-28T19:03:46.000Z,86.77,35.39,0.37,0.54,0.05,226.88,260.57,None,2552289.0,Bud Dupree,48.0,OLB,1,home,right,
633597,633597,2018102807:2702:8,2018-10-28T19:03:46.000Z,81.55,31.88,0.0,0.0,0.0,90.2,63.57,None,2552461.0,Duke Johnson,29.0,RB,1,away,right,
633602,633602,2018102807:2702:8,2018-10-28T19:03:46.000Z,85.04,17.93,0.01,0.01,0.0,88.89,344.41,None,2552597.0,Breshad Perriman,19.0,WR,1,away,right,
633607,633607,2018102807:2702:8,2018-10-28T19:03:46.000Z,99.01,28.04,0.72,0.4,0.07,272.54,333.13,None,2555386.0,Sean Davis,21.0,SS,1,home,right,
633612,633612,2018102807:2702:8,2018-10-28T19:03:46.000Z,86.54,17.67,0.01,0.02,0.0,265.95,319.09,None,2556559.0,Mike Hilton,28.0,CB,1,home,right,
633617,633617,2018102807:2702:8,2018-10-28T19:03:46.000Z,83.47,25.14,0.0,0.0,0.0,86.16,31.55,None,2557986.0,David Njoku,85.0,TE,1,away,right,
633622,633622,2018102807:2702:8,2018-10-28T19:03:46.000Z,86.64,23.58,0.43,0.48,0.05,303.26,259.7,None,2558064.0,T.J. Watt,90.0,OLB,1,home,right,
633627,633627,2018102807:2702:8,2018-10-28T19:03:46.000Z,94.48,36.71,0.54,0.26,0.06,269.13,248.89,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,right,
633632,633632,2018102807:2702:8,2018-10-28T19:03:46.000Z,80.89,29.96,0.0,0.0,0.0,76.78,87.02,None,2560800.0,Baker Mayfield,6.0,QB,1,away,right,
633637,633637,2018102807:2702:8,2018-10-28T19:03:46.000Z,85.44,43.53,0.01,0.01,0.0,96.19,32.56,None,2560988.0,Antonio Callaway,11.0,WR,1,away,right,
633642,633642,2018102807:2702:8,2018-10-28T19:03:46.000Z,86.09,29.85,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
634639,634639,2018102807:2760:8,2018-10-28T19:05:36.000Z,102.05,10.41,0.76,0.18,0.08,316.88,117.75,None,496733.0,Joe Haden,23.0,CB,1,home,right,
634640,634640,2018102807:2760:8,2018-10-28T19:05:36.000Z,105.65,42.97,0.13,0.08,0.05,254.77,46.98,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
634641,634641,2018102807:2760:8,2018-10-28T19:05:36.000Z,100.41,32.69,1.44,1.62,0.15,265.71,310.31,None,2539978.0,Jon Bostic,51.0,ILB,1,home,right,
634642,634642,2018102807:2760:8,2018-10-28T19:05:36.000Z,99.29,27.17,2.02,1.48,0.21,275.54,254.78,None,2540221.0,Vince Williams,98.0,ILB,1,home,right,
634643,634643,2018102807:2760:8,2018-10-28T19:05:36.000Z,96.25,9.92,0.0,0.0,0.0,80.16,102.49,None,2543488.0,Jarvis Landry,80.0,WR,1,away,right,SCREEN
634644,634644,2018102807:2760:8,2018-10-28T19:05:36.000Z,97.66,35.66,0.1,0.1,0.01,240.46,261.51,None,2552289.0,Bud Dupree,48.0,OLB,1,home,right,
634645,634645,2018102807:2760:8,2018-10-28T19:05:36.000Z,95.6,18.7,0.01,0.01,0.0,69.79,42.65,None,2552461.0,Duke Johnson,29.0,RB,1,away,right,FLAT
634646,634646,2018102807:2760:8,2018-10-28T19:05:36.000Z,110.73,27.07,0.68,0.62,0.06,258.82,198.13,None,2555386.0,Sean Davis,21.0,SS,1,home,right,
634647,634647,2018102807:2760:8,2018-10-28T19:05:36.000Z,100.54,36.91,0.05,0.45,0.0,253.85,83.35,None,2556559.0,Mike Hilton,28.0,CB,1,home,right,
634648,634648,2018102807:2760:8,2018-10-28T19:05:36.000Z,94.89,24.96,0.45,1.36,0.05,80.35,157.52,None,2557986.0,David Njoku,85.0,TE,1,away,right,FLAT
634649,634649,2018102807:2760:8,2018-10-28T19:05:36.000Z,97.81,23.67,0.15,0.11,0.02,302.03,258.1,None,2558064.0,T.J. Watt,90.0,OLB,1,home,right,
634650,634650,2018102807:2760:8,2018-10-28T19:05:36.000Z,100.7,18.95,0.11,0.57,0.01,268.93,153.25,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,right,
634651,634651,2018102807:2760:8,2018-10-28T19:05:36.000Z,92.0,29.77,0.04,0.05,0.0,70.03,104.17,None,2560800.0,Baker Mayfield,6.0,QB,1,away,right,
634652,634652,2018102807:2760:8,2018-10-28T19:05:36.000Z,96.32,42.84,0.0,0.0,0.0,98.02,59.2,None,2560988.0,Antonio Callaway,11.0,WR,1,away,right,SLANT
634653,634653,2018102807:2760:8,2018-10-28T19:05:36.000Z,95.43,36.5,0.0,0.0,0.0,110.12,246.72,None,2561461.0,Dontrell Hilliard,25.0,RB,1,away,right,FLAT
634654,634654,2018102807:2760:8,2018-10-28T19:05:36.000Z,97.05,29.71,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
635679,635679,2018102807:2784:8,2018-10-28T19:06:17.000Z,108.42,22.55,0.71,0.26,0.08,277.29,210.04,None,496727.0,Morgan Burnett,42.0,SS,1,home,right,
635683,635683,2018102807:2784:8,2018-10-28T19:06:17.000Z,105.0,12.91,0.09,0.33,0.01,323.34,173.18,None,496733.0,Joe Haden,23.0,CB,1,home,right,
635687,635687,2018102807:2784:8,2018-10-28T19:06:17.000Z,106.81,35.83,0.51,1.24,0.06,236.2,267.78,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
635691,635691,2018102807:2784:8,2018-10-28T19:06:17.000Z,108.48,26.71,0.52,0.05,0.05,270.69,45.4,None,2535613.0,L.J. Fort,54.0,ILB,1,home,right,
635695,635695,2018102807:2784:8,2018-10-28T19:06:17.000Z,102.5,34.72,0.0,0.0,0.0,102.07,146.71,None,2543488.0,Jarvis Landry,80.0,WR,1,away,right,
635699,635699,2018102807:2784:8,2018-10-28T19:06:17.000Z,109.87,22.55,0.63,0.72,0.06,287.14,357.17,None,2552289.0,Bud Dupree,48.0,OLB,1,home,right,
635703,635703,2018102807:2784:8,2018-10-28T19:06:17.000Z,99.93,25.94,0.0,0.0,0.0,86.64,101.52,None,2552461.0,Duke Johnson,29.0,RB,1,away,right,
635707,635707,2018102807:2784:8,2018-10-28T19:06:17.000Z,111.21,32.41,0.34,0.87,0.03,261.87,73.05,None,2555386.0,Sean Davis,21.0,SS,1,home,right,
635711,635711,2018102807:2784:8,2018-10-28T19:06:17.000Z,105.03,33.13,0.0,0.0,0.0,284.15,246.39,None,2556559.0,Mike Hilton,28.0,CB,1,home,right,
635715,635715,2018102807:2784:8,2018-10-28T19:06:17.000Z,103.05,16.27,0.0,0.0,0.0,75.21,230.92,None,2557986.0,David Njoku,85.0,TE,1,away,right,
635719,635719,2018102807:2784:8,2018-10-28T19:06:17.000Z,104.83,18.51,0.15,0.32,0.01,289.93,284.97,None,2558064.0,T.J. Watt,90.0,OLB,1,home,right,
635723,635723,2018102807:2784:8,2018-10-28T19:06:17.000Z,110.75,17.43,0.3,0.23,0.05,279.79,198.32,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,right,
635727,635727,2018102807:2784:8,2018-10-28T19:06:17.000Z,99.16,23.76,0.1,0.1,0.01,73.19,127.71,None,2560800.0,Baker Mayfield,6.0,QB,1,away,right,
635731,635731,2018102807:2784:8,2018-10-28T19:06:17.000Z,103.52,33.3,0.0,0.0,0.0,120.03,242.25,None,2560988.0,Antonio Callaway,11.0,WR,1,away,right,
635735,635735,2018102807:2784:8,2018-10-28T19:06:17.000Z,101.88,14.28,0.01,0.01,0.01,88.28,181.6,None,2561054.0,Damion Ratley,18.0,WR,1,away,right,
635739,635739,2018102807:2784:8,2018-10-28T19:06:17.000Z,104.23,23.78,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
636415,636415,2018102807:2840:8,2018-10-28T19:08:05.000Z,109.38,11.55,0.45,0.2,0.04,281.65,329.95,None,496733.0,Joe Haden,23.0,CB,1,home,right,
636418,636418,2018102807:2840:8,2018-10-28T19:08:05.000Z,110.06,44.07,0.03,0.04,0.01,267.05,216.74,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
636421,636421,2018102807:2840:8,2018-10-28T19:08:05.000Z,109.19,28.42,0.12,0.14,0.01,271.95,233.09,None,2539978.0,Jon Bostic,51.0,ILB,1,home,right,
636424,636424,2018102807:2840:8,2018-10-28T19:08:05.000Z,111.75,21.75,0.02,0.02,0.01,282.69,238.69,None,2540221.0,Vince Williams,98.0,ILB,1,home,right,
636427,636427,2018102807:2840:8,2018-10-28T19:08:05.000Z,106.38,31.2,1.55,0.85,0.16,92.62,18.76,None,2543488.0,Jarvis Landry,80.0,WR,1,away,right,
636430,636430,2018102807:2840:8,2018-10-28T19:08:05.000Z,109.07,30.88,0.19,0.65,0.02,238.82,228.54,None,2552289.0,Bud Dupree,48.0,OLB,1,home,right,
636433,636433,2018102807:2840:8,2018-10-28T19:08:05.000Z,112.47,28.59,1.16,0.58,0.12,257.55,264.2,None,2555386.0,Sean Davis,21.0,SS,1,home,right,
636436,636436,2018102807:2840:8,2018-10-28T19:08:05.000Z,111.11,30.57,1.89,0.55,0.19,274.35,342.35,None,2556559.0,Mike Hilton,28.0,CB,1,home,right,
636439,636439,2018102807:2840:8,2018-10-28T19:08:05.000Z,106.83,28.98,0.0,0.0,0.0,102.59,109.18,None,2557986.0,David Njoku,85.0,TE,1,away,right,
636442,636442,2018102807:2840:8,2018-10-28T19:08:05.000Z,109.07,18.57,0.66,0.17,0.06,274.07,331.49,None,2558064.0,T.J. Watt,90.0,OLB,1,home,right,
636445,636445,2018102807:2840:8,2018-10-28T19:08:05.000Z,112.19,23.94,0.47,0.31,0.05,265.5,308.22,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,right,
636448,636448,2018102807:2840:8,2018-10-28T19:08:05.000Z,103.59,23.71,0.0,0.0,0.0,61.52,111.44,None,2560800.0,Baker Mayfield,6.0,QB,1,away,right,
636451,636451,2018102807:2840:8,2018-10-28T19:08:05.000Z,107.78,11.66,0.0,0.0,0.0,79.74,251.45,None,2560988.0,Antonio Callaway,11.0,WR,1,away,right,
636454,636454,2018102807:2840:8,2018-10-28T19:08:05.000Z,104.02,21.53,0.0,0.0,0.0,86.24,201.28,None,2561021.0,Nick Chubb,24.0,RB,1,away,right,
636457,636457,2018102807:2840:8,2018-10-28T19:08:05.000Z,107.46,44.65,0.0,0.0,0.0,109.97,297.35,None,2561054.0,Damion Ratley,18.0,WR,1,away,right,
636460,636460,2018102807:2840:8,2018-10-28T19:08:05.000Z,108.53,23.8,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
637343,637343,2018102807:2870:8,2018-10-28T19:09:04.200Z,109.77,12.68,0.06,0.12,0.0,279.83,248.52,None,496733.0,Joe Haden,23.0,CB,1,home,right,
637344,637344,2018102807:2870:8,2018-10-28T19:09:04.200Z,110.06,14.67,0.02,0.03,0.02,272.15,339.46,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
637345,637345,2018102807:2870:8,2018-10-28T19:09:04.200Z,109.75,28.35,0.21,1.22,0.01,253.56,190.7,None,2539978.0,Jon Bostic,51.0,ILB,1,home,right,
637346,637346,2018102807:2870:8,2018-10-28T19:09:04.200Z,112.19,25.0,0.01,0.01,0.01,285.22,307.98,None,2540221.0,Vince Williams,98.0,ILB,1,home,right,
637347,637347,2018102807:2870:8,2018-10-28T19:09:04.200Z,107.54,30.77,1.99,1.86,0.2,84.96,18.07,None,2543488.0,Jarvis Landry,80.0,WR,1,away,right,CROSS
637348,637348,2018102807:2870:8,2018-10-28T19:09:04.200Z,110.1,30.19,0.03,0.92,0.02,242.82,336.02,None,2552289.0,Bud Dupree,48.0,OLB,1,home,right,
637349,637349,2018102807:2870:8,2018-10-28T19:09:04.200Z,113.93,23.25,0.47,0.26,0.05,268.08,315.78,None,2555386.0,Sean Davis,21.0,SS,1,home,right,
637350,637350,2018102807:2870:8,2018-10-28T19:09:04.200Z,112.43,30.39,3.02,2.34,0.31,289.74,341.09,None,2556559.0,Mike Hilton,28.0,CB,1,home,right,
637351,637351,2018102807:2870:8,2018-10-28T19:09:04.200Z,108.11,28.17,0.02,0.02,0.0,117.63,266.03,None,2557986.0,David Njoku,85.0,TE,1,away,right,
637352,637352,2018102807:2870:8,2018-10-28T19:09:04.200Z,109.94,18.46,0.0,0.0,0.01,286.19,352.25,None,2558064.0,T.J. Watt,90.0,OLB,1,home,right,
637353,637353,2018102807:2870:8,2018-10-28T19:09:04.200Z,111.59,27.46,0.44,2.37,0.03,273.3,242.18,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,right,
637354,637354,2018102807:2870:8,2018-10-28T19:09:04.200Z,104.42,23.8,0.04,0.04,0.01,62.66,94.95,None,2560800.0,Baker Mayfield,6.0,QB,1,away,right,
637355,637355,2018102807:2870:8,2018-10-28T19:09:04.200Z,108.69,14.58,0.0,0.0,0.0,76.55,24.8,None,2560988.0,Antonio Callaway,11.0,WR,1,away,right,CROSS
637356,637356,2018102807:2870:8,2018-10-28T19:09:04.200Z,104.26,25.87,0.0,0.0,0.0,92.33,51.55,None,2561021.0,Nick Chubb,24.0,RB,1,away,right,
637357,637357,2018102807:2870:8,2018-10-28T19:09:04.200Z,107.32,12.75,0.0,0.0,0.0,82.09,241.02,None,2561054.0,Damion Ratley,18.0,WR,1,away,right,IN
637358,637358,2018102807:2870:8,2018-10-28T19:09:04.200Z,109.22,23.76,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
638319,638319,2018102807:3013:8,2018-10-28T19:16:38.000Z,42.43,29.89,0.0,0.0,0.01,262.87,300.63,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,left,
638320,638320,2018102807:3013:8,2018-10-28T19:16:38.000Z,37.82,42.01,0.04,0.03,0.0,262.79,336.61,None,2508061.0,Antonio Brown,84.0,WR,1,home,left,OUT
638321,638321,2018102807:3013:8,2018-10-28T19:16:38.000Z,34.31,30.06,0.95,1.59,0.09,95.06,295.92,None,2539311.0,Jamie Collins,51.0,OLB,1,away,left,
638322,638322,2018102807:3013:8,2018-10-28T19:16:38.000Z,39.5,34.51,0.0,0.0,0.0,267.71,201.22,None,2540215.0,Vance McDonald,89.0,TE,1,home,left,FLAT
638323,638323,2018102807:3013:8,2018-10-28T19:16:38.000Z,33.69,32.65,0.14,0.05,0.02,78.53,2.95,None,2543720.0,Christian Kirksey,58.0,OLB,1,away,left,
638324,638324,2018102807:3013:8,2018-10-28T19:16:38.000Z,33.9,19.05,0.53,0.07,0.05,52.8,41.43,None,2550164.0,T.J. Carrie,38.0,CB,1,away,left,
638325,638325,2018102807:3013:8,2018-10-28T19:16:38.000Z,20.4,37.01,0.06,0.62,0.01,107.56,310.67,None,2552389.0,Damarious Randall,23.0,CB,1,away,left,
638326,638326,2018102807:3013:8,2018-10-28T19:16:38.000Z,39.23,25.29,0.0,0.0,0.0,268.9,286.98,None,2552633.0,Jesse James,81.0,TE,1,home,left,HITCH
638327,638327,2018102807:3013:8,2018-10-28T19:16:38.000Z,19.89,18.34,0.08,0.08,0.02,96.0,311.15,None,2555540.0,Derrick Kindred,26.0,SS,1,away,left,
638328,638328,2018102807:3013:8,2018-10-28T19:16:38.000Z,38.02,21.15,0.0,0.0,0.0,327.06,196.49,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,left,CROSS
638329,638329,2018102807:3013:8,2018-10-28T19:16:38.000Z,42.32,32.36,0.0,0.0,0.0,264.15,254.88,None,2560862.0,Jaylen Samuels,38.0,RB,1,home,left,
638330,638330,2018102807:3013:8,2018-10-28T19:16:38.000Z,31.53,41.93,0.0,0.0,0.01,99.62,18.8,None,2560916.0,Denzel Ward,21.0,CB,1,away,left,
638331,638331,2018102807:3013:8,2018-10-28T19:16:38.000Z,33.45,28.26,0.5,0.63,0.05,82.81,140.34,None,2560964.0,Genard Avery,55.0,LB,1,away,left,
638332,638332,2018102807:3013:8,2018-10-28T19:16:38.000Z,37.35,29.75,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
639102,639102,2018102807:3092:8,2018-10-28T19:19:53.900Z,38.06,11.54,0.99,0.14,0.1,306.52,97.01,None,496733.0,Joe Haden,23.0,CB,1,home,right,
639103,639103,2018102807:3092:8,2018-10-28T19:19:53.900Z,37.8,37.33,0.14,0.38,0.02,213.1,62.02,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
639104,639104,2018102807:3092:8,2018-10-28T19:19:53.900Z,34.52,22.72,0.01,0.01,0.01,265.02,262.89,None,2539978.0,Jon Bostic,51.0,ILB,1,home,right,
639105,639105,2018102807:3092:8,2018-10-28T19:19:53.900Z,35.52,29.57,0.0,0.0,0.01,281.65,198.11,None,2540221.0,Vince Williams,98.0,ILB,1,home,right,
639106,639106,2018102807:3092:8,2018-10-28T19:19:53.900Z,29.61,18.56,0.0,0.0,0.0,91.58,70.64,None,2543488.0,Jarvis Landry,80.0,WR,1,away,right,
639107,639107,2018102807:3092:8,2018-10-28T19:19:53.900Z,31.94,32.09,0.01,0.01,0.0,223.95,254.7,None,2552266.0,Anthony Chickillo,56.0,OLB,1,home,right,
639108,639108,2018102807:3092:8,2018-10-28T19:19:53.900Z,44.18,23.57,1.3,0.64,0.13,254.09,25.87,None,2555386.0,Sean Davis,21.0,SS,1,home,right,
639109,639109,2018102807:3092:8,2018-10-28T19:19:53.900Z,33.98,17.19,0.04,0.3,0.01,307.81,256.4,None,2556559.0,Mike Hilton,28.0,CB,1,home,right,
639110,639110,2018102807:3092:8,2018-10-28T19:19:53.900Z,29.96,34.86,0.0,0.0,0.0,90.6,80.33,None,2557986.0,David Njoku,85.0,TE,1,away,right,
639111,639111,2018102807:3092:8,2018-10-28T19:19:53.900Z,31.79,21.91,0.0,0.0,0.01,276.15,307.66,None,2558064.0,T.J. Watt,90.0,OLB,1,home,right,
639112,639112,2018102807:3092:8,2018-10-28T19:19:53.900Z,40.59,32.35,0.37,1.56,0.03,261.19,288.75,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,right,
639113,639113,2018102807:3092:8,2018-10-28T19:19:53.900Z,25.97,27.09,0.0,0.0,0.0,76.5,139.63,None,2560800.0,Baker Mayfield,6.0,QB,1,away,right,
639114,639114,2018102807:3092:8,2018-10-28T19:19:53.900Z,30.31,11.75,0.0,0.0,0.0,99.03,142.9,None,2560988.0,Antonio Callaway,11.0,WR,1,away,right,
639115,639115,2018102807:3092:8,2018-10-28T19:19:53.900Z,26.18,28.95,0.04,0.11,0.0,95.26,15.35,None,2561021.0,Nick Chubb,24.0,RB,1,away,right,
639116,639116,2018102807:3092:8,2018-10-28T19:19:53.900Z,28.47,20.62,0.0,0.0,0.0,124.61,166.64,None,2561054.0,Damion Ratley,18.0,WR,1,away,right,
639117,639117,2018102807:3092:8,2018-10-28T19:19:53.900Z,30.89,27.14,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
639822,639822,2018102807:3143:8,2018-10-28T19:21:32.200Z,29.5,27.02,0.1,0.06,0.01,227.82,272.15,None,496727.0,Morgan Burnett,42.0,SS,1,home,right,
639823,639823,2018102807:3143:8,2018-10-28T19:21:32.200Z,35.9,12.4,0.64,0.32,0.06,299.47,131.1,None,496733.0,Joe Haden,23.0,CB,1,home,right,
639824,639824,2018102807:3143:8,2018-10-28T19:21:32.200Z,34.17,41.03,0.33,0.34,0.03,207.46,31.27,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,right,
