,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
654121,654121,2018120208:98:13,2018-12-03T01:24:28.700Z,66.12,18.07,0.0,0.0,0.0,89.34,161.28,None,2540221.0,Vince Williams,98.0,ILB,1,home,left,
654122,654122,2018120208:98:13,2018-12-03T01:24:28.700Z,71.04,17.45,0.0,0.0,0.01,39.96,52.76,None,2552289.0,Bud Dupree,48.0,OLB,1,home,left,
654123,654123,2018120208:98:13,2018-12-03T01:24:28.700Z,72.3,16.18,0.0,0.0,0.0,283.86,275.34,None,2553913.0,Tyrell Williams,16.0,WR,1,away,left,GO
654124,654124,2018120208:98:13,2018-12-03T01:24:28.700Z,57.42,18.61,0.01,0.01,0.03,75.21,261.05,None,2555386.0,Sean Davis,21.0,SS,1,home,left,
654125,654125,2018120208:98:13,2018-12-03T01:24:28.700Z,65.88,33.93,0.07,0.07,0.0,101.83,65.14,None,2556559.0,Mike Hilton,28.0,CB,1,home,left,
654126,654126,2018120208:98:13,2018-12-03T01:24:28.700Z,71.08,29.92,0.0,0.0,0.0,115.46,91.04,None,2558064.0,T.J. Watt,90.0,OLB,1,home,left,
654127,654127,2018120208:98:13,2018-12-03T01:24:28.700Z,73.03,6.04,0.0,0.0,0.0,270.51,270.15,None,2559169.0,Austin Ekeler,30.0,RB,1,away,left,SCREEN
654128,654128,2018120208:98:13,2018-12-03T01:24:28.700Z,55.34,36.55,0.93,0.27,0.09,96.84,280.46,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,left,
654129,654129,2018120208:98:13,2018-12-03T01:24:28.700Z,71.62,23.82,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
655218,655218,2018120208:156:13,2018-12-03T01:25:55.700Z,47.56,39.81,0.01,0.01,0.0,120.06,44.13,man_in_motion,496733.0,Joe Haden,23.0,CB,1,home,left,
655219,655219,2018120208:156:13,2018-12-03T01:25:55.700Z,53.71,24.94,0.0,0.0,0.0,273.25,287.78,man_in_motion,2495288.0,Virgil Green,88.0,TE,1,away,left,GO
655220,655220,2018120208:156:13,2018-12-03T01:25:55.700Z,53.57,34.47,0.0,0.0,0.0,151.81,323.0,man_in_motion,2505299.0,Antonio Gates,85.0,TE,1,away,left,IN
655221,655221,2018120208:156:13,2018-12-03T01:25:55.700Z,57.92,29.86,0.1,0.04,0.01,263.17,161.21,man_in_motion,2506121.0,Philip Rivers,17.0,QB,1,away,left,
655222,655222,2018120208:156:13,2018-12-03T01:25:55.700Z,55.22,16.9,3.56,3.93,0.33,351.2,0.08,man_in_motion,2532790.0,Travis Benjamin,12.0,WR,1,away,left,CROSS
655223,655223,2018120208:156:13,2018-12-03T01:25:55.700Z,51.33,16.35,3.16,2.85,0.31,27.43,342.97,man_in_motion,2532946.0,Coty Sensabaugh,24.0,CB,1,home,left,
655224,655224,2018120208:156:13,2018-12-03T01:25:55.700Z,49.06,31.82,0.01,0.01,0.01,96.84,342.98,man_in_motion,2535613.0,L.J. Fort,54.0,ILB,1,home,left,
655225,655225,2018120208:156:13,2018-12-03T01:25:55.700Z,54.29,39.49,0.0,0.0,0.0,259.27,101.93,man_in_motion,2540154.0,Keenan Allen,13.0,WR,1,away,left,POST
655226,655226,2018120208:156:13,2018-12-03T01:25:55.700Z,51.98,22.75,0.0,0.0,0.01,36.87,225.54,man_in_motion,2552289.0,Bud Dupree,48.0,OLB,1,home,left,
655227,655227,2018120208:156:13,2018-12-03T01:25:55.700Z,39.95,36.02,0.06,0.39,0.01,88.16,318.29,man_in_motion,2555386.0,Sean Davis,21.0,SS,1,home,left,
655228,655228,2018120208:156:13,2018-12-03T01:25:55.700Z,49.18,35.68,0.02,0.02,0.02,105.56,10.56,man_in_motion,2556559.0,Mike Hilton,28.0,CB,1,home,left,
655229,655229,2018120208:156:13,2018-12-03T01:25:55.700Z,52.3,36.88,0.0,0.01,0.01,155.18,79.77,man_in_motion,2558064.0,T.J. Watt,90.0,OLB,1,home,left,
655230,655230,2018120208:156:13,2018-12-03T01:25:55.700Z,58.03,32.29,0.01,0.01,0.0,267.47,14.25,man_in_motion,2559169.0,Austin Ekeler,30.0,RB,1,away,left,OUT
655231,655231,2018120208:156:13,2018-12-03T01:25:55.700Z,40.24,21.65,0.26,1.41,0.02,79.17,32.15,man_in_motion,2560712.0,Terrell Edmunds,34.0,DB,1,home,left,
655232,655232,2018120208:156:13,2018-12-03T01:25:55.700Z,50.76,24.85,0.01,0.01,0.01,101.42,15.17,man_in_motion,2560956.0,Marcus Allen,27.0,DB,1,home,left,
655233,655233,2018120208:156:13,2018-12-03T01:25:55.700Z,52.82,29.82,0.0,0.0,0.0,,,man_in_motion,,Football,,,1,football,left,
656162,656162,2018120208:181:13,2018-12-03T01:26:41.599Z,50.89,9.23,3.07,1.01,0.3,57.06,266.26,None,496733.0,Joe Haden,23.0,CB,1,home,left,
656163,656163,2018120208:181:13,2018-12-03T01:26:41.599Z,55.22,37.71,0.0,0.0,0.0,243.7,143.43,None,2505299.0,Antonio Gates,85.0,TE,1,away,left,IN
656164,656164,2018120208:181:13,2018-12-03T01:26:41.599Z,59.21,29.99,0.05,0.05,0.01,269.55,333.38,None,2506121.0,Philip Rivers,17.0,QB,1,away,left,
656165,656165,2018120208:181:13,2018-12-03T01:26:41.599Z,55.77,9.14,0.0,0.0,0.0,278.11,205.03,None,2532790.0,Travis Benjamin,12.0,WR,1,away,left,HITCH
656166,656166,2018120208:181:13,2018-12-03T01:26:41.599Z,47.99,39.03,0.68,0.35,0.07,99.72,341.19,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,left,
656167,656167,2018120208:181:13,2018-12-03T01:26:41.599Z,50.91,25.18,3.64,0.43,0.37,134.17,166.93,None,2535613.0,L.J. Fort,54.0,ILB,1,home,left,
656168,656168,2018120208:181:13,2018-12-03T01:26:41.599Z,54.97,20.38,0.0,0.0,0.0,282.6,282.24,None,2540154.0,Keenan Allen,13.0,WR,1,away,left,OUT
656169,656169,2018120208:181:13,2018-12-03T01:26:41.599Z,53.54,31.84,0.61,0.29,0.06,110.51,177.37,None,2540221.0,Vince Williams,98.0,ILB,1,home,left,
656170,656170,2018120208:181:13,2018-12-03T01:26:41.599Z,53.6,23.61,0.07,0.07,0.01,56.22,62.74,None,2552289.0,Bud Dupree,48.0,OLB,1,home,left,
656171,656171,2018120208:181:13,2018-12-03T01:26:41.599Z,57.13,23.2,4.01,3.99,0.42,228.66,190.48,None,2553913.0,Tyrell Williams,16.0,WR,1,away,left,GO
656172,656172,2018120208:181:13,2018-12-03T01:26:41.599Z,35.57,26.71,0.44,0.37,0.04,72.46,264.89,None,2555386.0,Sean Davis,21.0,SS,1,home,left,
656173,656173,2018120208:181:13,2018-12-03T01:26:41.599Z,50.83,17.8,2.69,2.43,0.27,45.96,247.14,None,2556559.0,Mike Hilton,28.0,CB,1,home,left,
656174,656174,2018120208:181:13,2018-12-03T01:26:41.599Z,53.76,35.55,0.0,0.0,0.01,126.07,71.69,None,2558064.0,T.J. Watt,90.0,OLB,1,home,left,
656175,656175,2018120208:181:13,2018-12-03T01:26:41.599Z,59.55,31.86,0.02,0.02,0.0,281.01,29.2,None,2559169.0,Austin Ekeler,30.0,RB,1,away,left,ANGLE
656176,656176,2018120208:181:13,2018-12-03T01:26:41.599Z,50.92,33.95,2.38,1.43,0.25,86.49,201.22,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,left,
656177,656177,2018120208:181:13,2018-12-03T01:26:41.599Z,54.17,29.81,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
657090,657090,2018120208:255:13,2018-12-03T01:30:59.500Z,48.36,29.66,0.0,0.0,0.01,85.14,88.99,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,right,
657091,657091,2018120208:255:13,2018-12-03T01:30:59.500Z,53.43,42.28,0.0,0.0,0.0,98.54,34.65,None,2508061.0,Antonio Brown,84.0,WR,1,home,right,OUT
657092,657092,2018120208:255:13,2018-12-03T01:30:59.500Z,58.17,43.01,0.16,1.17,0.01,252.63,140.98,None,2532861.0,Casey Hayward,26.0,CB,1,away,right,
657093,657093,2018120208:255:13,2018-12-03T01:30:59.500Z,52.03,34.27,0.0,0.0,0.0,109.29,257.42,None,2540215.0,Vance McDonald,89.0,TE,1,home,right,OUT
657094,657094,2018120208:255:13,2018-12-03T01:30:59.500Z,70.38,25.47,0.01,0.01,0.0,273.34,118.03,None,2541958.0,Jahleel Addae,37.0,SS,1,away,right,
657095,657095,2018120208:255:13,2018-12-03T01:30:59.500Z,58.95,28.87,0.0,0.0,0.01,264.77,231.63,None,2552296.0,Kyle Emanuel,51.0,OLB,1,away,right,
657096,657096,2018120208:255:13,2018-12-03T01:30:59.500Z,52.09,24.99,0.0,0.0,0.0,83.51,112.44,None,2552633.0,Jesse James,81.0,TE,1,home,right,HITCH
657097,657097,2018120208:255:13,2018-12-03T01:30:59.500Z,59.32,32.5,0.0,0.0,0.0,272.62,98.2,None,2556148.0,Jatavis Brown,57.0,OLB,1,away,right,
657098,657098,2018120208:255:13,2018-12-03T01:30:59.500Z,48.01,32.14,0.0,0.0,0.0,90.04,25.99,None,2557978.0,James Conner,30.0,RB,1,home,right,
657099,657099,2018120208:255:13,2018-12-03T01:30:59.500Z,52.92,11.97,0.0,0.0,0.0,73.17,298.16,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,right,OUT
657100,657100,2018120208:255:13,2018-12-03T01:30:59.500Z,57.49,11.88,0.0,0.0,0.0,292.42,81.7,None,2559164.0,Michael Davis,43.0,CB,1,away,right,
657101,657101,2018120208:255:13,2018-12-03T01:30:59.500Z,56.59,36.64,0.03,0.03,0.01,261.08,48.32,None,2560760.0,Derwin James,33.0,S,1,away,right,
657102,657102,2018120208:255:13,2018-12-03T01:30:59.500Z,55.61,22.66,0.01,0.01,0.0,291.65,272.02,None,2560826.0,Uchenna Nwosu,42.0,LB,1,away,right,
657103,657103,2018120208:255:13,2018-12-03T01:30:59.500Z,53.84,29.68,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
657748,657748,2018120208:286:13,2018-12-03T01:31:41.799Z,61.58,29.63,0.0,0.0,0.0,79.59,160.0,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,right,
657749,657749,2018120208:286:13,2018-12-03T01:31:41.799Z,62.23,43.16,0.0,0.0,0.0,90.83,125.84,None,2508061.0,Antonio Brown,84.0,WR,1,home,right,GO
657750,657750,2018120208:286:13,2018-12-03T01:31:41.799Z,66.53,43.81,0.79,0.13,0.08,235.73,244.64,None,2532861.0,Casey Hayward,26.0,CB,1,away,right,
657751,657751,2018120208:286:13,2018-12-03T01:31:41.799Z,61.57,23.55,0.0,0.0,0.0,43.8,144.83,None,2540215.0,Vance McDonald,89.0,TE,1,home,right,CROSS
657752,657752,2018120208:286:13,2018-12-03T01:31:41.799Z,80.67,25.12,0.01,0.01,0.01,275.68,189.54,None,2541958.0,Jahleel Addae,37.0,SS,1,away,right,
657753,657753,2018120208:286:13,2018-12-03T01:31:41.799Z,67.27,24.82,0.06,0.11,0.01,269.57,23.37,None,2550842.0,Adrian Phillips,31.0,SS,1,away,right,
657754,657754,2018120208:286:13,2018-12-03T01:31:41.799Z,62.01,25.09,0.0,0.0,0.0,29.98,7.81,None,2552633.0,Jesse James,81.0,TE,1,home,right,
657755,657755,2018120208:286:13,2018-12-03T01:31:41.799Z,67.81,29.16,0.02,0.02,0.01,275.27,61.65,None,2556148.0,Jatavis Brown,57.0,OLB,1,away,right,
657756,657756,2018120208:286:13,2018-12-03T01:31:41.799Z,66.79,33.38,0.01,0.01,0.01,258.17,252.79,None,2557927.0,Desmond King,20.0,CB,1,away,right,
657757,657757,2018120208:286:13,2018-12-03T01:31:41.799Z,55.44,29.88,0.0,0.0,0.0,87.44,193.3,None,2557978.0,James Conner,30.0,RB,1,home,right,
657758,657758,2018120208:286:13,2018-12-03T01:31:41.799Z,60.47,18.52,0.16,0.07,0.02,73.2,257.93,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,right,GO
657759,657759,2018120208:286:13,2018-12-03T01:31:41.799Z,71.71,16.97,0.04,0.29,0.0,303.69,251.8,None,2559164.0,Michael Davis,43.0,CB,1,away,right,
657760,657760,2018120208:286:13,2018-12-03T01:31:41.799Z,63.99,23.07,0.53,0.57,0.05,272.14,174.58,None,2560760.0,Derwin James,33.0,S,1,away,right,
657761,657761,2018120208:286:13,2018-12-03T01:31:41.799Z,62.83,29.83,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
658798,658798,2018120208:395:13,2018-12-03T01:37:43.500Z,83.39,17.45,0.94,0.59,0.1,82.55,267.09,None,496733.0,Joe Haden,23.0,CB,1,home,left,
658799,658799,2018120208:395:13,2018-12-03T01:37:43.500Z,91.29,23.86,0.0,0.0,0.0,292.89,10.1,None,2495288.0,Virgil Green,88.0,TE,1,away,left,
658800,658800,2018120208:395:13,2018-12-03T01:37:43.500Z,90.88,29.68,0.0,0.0,0.0,231.26,339.64,None,2506121.0,Philip Rivers,17.0,QB,1,away,left,
658801,658801,2018120208:395:13,2018-12-03T01:37:43.500Z,82.5,43.15,0.08,0.15,0.01,126.52,285.47,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,left,
658802,658802,2018120208:395:13,2018-12-03T01:37:43.500Z,85.98,27.31,0.01,0.02,0.0,84.8,359.2,None,2539978.0,Jon Bostic,51.0,ILB,1,home,left,
658803,658803,2018120208:395:13,2018-12-03T01:37:43.500Z,91.41,18.16,0.08,0.1,0.01,278.03,136.1,None,2540154.0,Keenan Allen,13.0,WR,1,away,left,
658804,658804,2018120208:395:13,2018-12-03T01:37:43.500Z,85.4,30.7,0.0,0.0,0.0,88.88,94.63,None,2540221.0,Vince Williams,98.0,ILB,1,home,left,
658805,658805,2018120208:395:13,2018-12-03T01:37:43.500Z,88.42,21.76,0.09,0.24,0.02,74.38,68.29,None,2552289.0,Bud Dupree,48.0,OLB,1,home,left,
658806,658806,2018120208:395:13,2018-12-03T01:37:43.500Z,75.54,31.07,0.32,0.57,0.03,83.16,206.22,None,2555386.0,Sean Davis,21.0,SS,1,home,left,
658807,658807,2018120208:395:13,2018-12-03T01:37:43.500Z,88.63,35.34,0.02,0.02,0.01,137.07,125.83,None,2558064.0,T.J. Watt,90.0,OLB,1,home,left,
658808,658808,2018120208:395:13,2018-12-03T01:37:43.500Z,90.08,42.9,0.0,0.0,0.0,291.37,299.31,None,2558846.0,Mike Williams,81.0,WR,1,away,left,
658809,658809,2018120208:395:13,2018-12-03T01:37:43.500Z,90.65,25.13,0.0,0.0,0.01,295.3,352.04,None,2559161.0,Sean Culkin,80.0,TE,1,away,left,
658810,658810,2018120208:395:13,2018-12-03T01:37:43.500Z,96.31,29.6,0.0,0.0,0.0,270.98,213.77,None,2559169.0,Austin Ekeler,30.0,RB,1,away,left,
658811,658811,2018120208:395:13,2018-12-03T01:37:43.500Z,85.85,22.51,0.31,0.15,0.03,89.96,190.91,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,left,
658812,658812,2018120208:395:13,2018-12-03T01:37:43.500Z,89.2,29.68,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
659788,659788,2018120208:415:13,2018-12-03T01:38:29.400Z,86.56,8.34,0.25,0.89,0.03,86.19,302.47,None,496733.0,Joe Haden,23.0,CB,1,home,left,
659789,659789,2018120208:415:13,2018-12-03T01:38:29.400Z,99.5,22.75,0.0,0.0,0.0,271.82,67.23,None,2505299.0,Antonio Gates,85.0,TE,1,away,left,CROSS
659790,659790,2018120208:415:13,2018-12-03T01:38:29.400Z,103.41,29.8,0.1,0.07,0.01,256.62,216.4,None,2506121.0,Philip Rivers,17.0,QB,1,away,left,
659791,659791,2018120208:415:13,2018-12-03T01:38:29.400Z,89.34,44.04,0.06,0.02,0.03,105.58,29.78,None,2532946.0,Coty Sensabaugh,24.0,CB,1,home,left,
659792,659792,2018120208:415:13,2018-12-03T01:38:29.400Z,95.66,27.63,3.26,2.1,0.32,84.87,295.54,None,2535613.0,L.J. Fort,54.0,ILB,1,home,left,
659793,659793,2018120208:415:13,2018-12-03T01:38:29.400Z,100.32,18.17,0.0,0.0,0.0,254.99,168.03,None,2540154.0,Keenan Allen,13.0,WR,1,away,left,IN
659794,659794,2018120208:415:13,2018-12-03T01:38:29.400Z,97.91,23.47,0.04,0.04,0.01,57.59,87.37,None,2552289.0,Bud Dupree,48.0,OLB,1,home,left,
659795,659795,2018120208:415:13,2018-12-03T01:38:29.400Z,99.58,7.13,0.0,0.0,0.0,286.94,190.16,None,2553913.0,Tyrell Williams,16.0,WR,1,away,left,HITCH
659796,659796,2018120208:415:13,2018-12-03T01:38:29.400Z,82.18,20.98,0.28,0.2,0.03,69.07,37.59,None,2555386.0,Sean Davis,21.0,SS,1,home,left,
659797,659797,2018120208:415:13,2018-12-03T01:38:29.400Z,97.04,17.88,0.47,0.64,0.05,92.36,198.09,None,2556559.0,Mike Hilton,28.0,CB,1,home,left,
659798,659798,2018120208:415:13,2018-12-03T01:38:29.400Z,97.91,36.37,0.0,0.0,0.0,97.81,175.74,None,2558064.0,T.J. Watt,90.0,OLB,1,home,left,
659799,659799,2018120208:415:13,2018-12-03T01:38:29.400Z,99.58,43.25,0.0,0.0,0.0,274.92,232.77,None,2558846.0,Mike Williams,81.0,WR,1,away,left,IN
659800,659800,2018120208:415:13,2018-12-03T01:38:29.400Z,104.14,32.21,0.0,0.0,0.0,256.44,251.53,None,2559169.0,Austin Ekeler,30.0,RB,1,away,left,FLAT
659801,659801,2018120208:415:13,2018-12-03T01:38:29.400Z,82.5,35.85,1.6,0.39,0.16,89.21,241.0,None,2560712.0,Terrell Edmunds,34.0,DB,1,home,left,
659802,659802,2018120208:415:13,2018-12-03T01:38:29.400Z,92.8,34.42,0.3,0.06,0.05,96.2,275.99,None,2560956.0,Marcus Allen,27.0,DB,1,home,left,
659803,659803,2018120208:415:13,2018-12-03T01:38:29.400Z,98.65,29.82,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
660604,660604,2018120208:471:13,2018-12-03T01:43:00.400Z,60.39,29.71,0.0,0.0,0.0,80.46,124.32,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,right,
660605,660605,2018120208:471:13,2018-12-03T01:43:00.400Z,61.34,41.9,0.0,0.0,0.0,97.48,161.17,None,2508061.0,Antonio Brown,84.0,WR,1,home,right,GO
660606,660606,2018120208:471:13,2018-12-03T01:43:00.400Z,67.09,42.96,0.22,0.08,0.02,240.49,359.66,None,2532861.0,Casey Hayward,26.0,CB,1,away,right,
660607,660607,2018120208:471:13,2018-12-03T01:43:00.400Z,59.89,35.44,0.0,0.0,0.0,117.08,114.68,None,2540215.0,Vance McDonald,89.0,TE,1,home,right,POST
660608,660608,2018120208:471:13,2018-12-03T01:43:00.400Z,78.75,29.98,1.49,0.67,0.15,287.8,0.23,None,2541958.0,Jahleel Addae,37.0,SS,1,away,right,
660609,660609,2018120208:471:13,2018-12-03T01:43:00.400Z,66.83,30.51,1.46,0.57,0.15,272.13,357.64,None,2552296.0,Kyle Emanuel,51.0,OLB,1,away,right,
660610,660610,2018120208:471:13,2018-12-03T01:43:00.400Z,67.0,33.0,0.39,2.98,0.03,275.51,338.17,None,2556148.0,Jatavis Brown,57.0,OLB,1,away,right,
660611,660611,2018120208:471:13,2018-12-03T01:43:00.400Z,54.28,29.85,0.0,0.0,0.0,88.67,115.1,None,2557978.0,James Conner,30.0,RB,1,home,right,SCREEN
660612,660612,2018120208:471:13,2018-12-03T01:43:00.400Z,58.27,31.56,5.21,0.88,0.52,6.77,358.45,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,right,GO
660613,660613,2018120208:471:13,2018-12-03T01:43:00.400Z,63.63,21.77,0.72,0.53,0.07,329.01,317.32,None,2559164.0,Michael Davis,43.0,CB,1,away,right,
660614,660614,2018120208:471:13,2018-12-03T01:43:00.400Z,63.79,37.11,1.19,0.94,0.12,225.92,39.78,None,2560760.0,Derwin James,33.0,S,1,away,right,
660615,660615,2018120208:471:13,2018-12-03T01:43:00.400Z,64.49,25.33,2.97,0.51,0.3,294.95,36.17,None,2560826.0,Uchenna Nwosu,42.0,LB,1,away,right,
660616,660616,2018120208:471:13,2018-12-03T01:43:00.400Z,61.96,29.78,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
661436,661436,2018120208:498:13,2018-12-03T01:43:44.099Z,60.43,29.65,0.0,0.0,0.01,87.97,94.6,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,right,
661437,661437,2018120208:498:13,2018-12-03T01:43:44.099Z,65.48,43.25,0.0,0.0,0.0,97.12,143.94,None,2508061.0,Antonio Brown,84.0,WR,1,home,right,SLANT
661438,661438,2018120208:498:13,2018-12-03T01:43:44.099Z,69.73,43.65,0.38,0.2,0.04,251.34,22.38,None,2532861.0,Casey Hayward,26.0,CB,1,away,right,
661439,661439,2018120208:498:13,2018-12-03T01:43:44.099Z,63.74,21.45,0.18,0.06,0.02,83.22,286.3,None,2540215.0,Vance McDonald,89.0,TE,1,home,right,FLAT
661440,661440,2018120208:498:13,2018-12-03T01:43:44.099Z,81.08,24.47,0.03,0.24,0.0,275.39,196.37,None,2541958.0,Jahleel Addae,37.0,SS,1,away,right,
661441,661441,2018120208:498:13,2018-12-03T01:43:44.099Z,71.69,30.18,0.01,0.02,0.01,268.33,261.72,None,2550842.0,Adrian Phillips,31.0,SS,1,away,right,
661442,661442,2018120208:498:13,2018-12-03T01:43:44.099Z,64.07,24.67,0.0,0.0,0.0,94.64,107.95,None,2552633.0,Jesse James,81.0,TE,1,home,right,OUT
661443,661443,2018120208:498:13,2018-12-03T01:43:44.099Z,71.18,23.84,0.07,0.08,0.01,276.26,147.51,None,2556148.0,Jatavis Brown,57.0,OLB,1,away,right,
661444,661444,2018120208:498:13,2018-12-03T01:43:44.099Z,69.81,20.53,0.17,0.29,0.01,273.94,145.08,None,2557927.0,Desmond King,20.0,CB,1,away,right,
661445,661445,2018120208:498:13,2018-12-03T01:43:44.099Z,60.57,32.01,0.0,0.0,0.0,88.39,21.36,None,2557978.0,James Conner,30.0,RB,1,home,right,FLAT
661446,661446,2018120208:498:13,2018-12-03T01:43:44.099Z,65.2,9.31,0.0,0.0,0.0,77.19,169.12,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,right,GO
661447,661447,2018120208:498:13,2018-12-03T01:43:44.099Z,68.85,9.16,0.01,0.01,0.0,288.15,117.37,None,2559164.0,Michael Davis,43.0,CB,1,away,right,
661448,661448,2018120208:498:13,2018-12-03T01:43:44.099Z,69.32,33.11,0.11,0.38,0.01,275.19,56.47,None,2560760.0,Derwin James,33.0,S,1,away,right,
661449,661449,2018120208:498:13,2018-12-03T01:43:44.099Z,66.11,29.64,0.01,0.01,0.01,,,None,,Football,,,1,football,right,
662108,662108,2018120208:523:13,2018-12-03T01:44:20.099Z,76.64,29.77,0.2,0.12,0.03,90.9,113.88,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,right,
662109,662109,2018120208:523:13,2018-12-03T01:44:20.099Z,77.29,44.11,0.03,0.03,0.0,96.12,170.7,None,2508061.0,Antonio Brown,84.0,WR,1,home,right,SCREEN
662110,662110,2018120208:523:13,2018-12-03T01:44:20.099Z,79.42,44.1,0.04,0.04,0.0,258.78,38.79,None,2532861.0,Casey Hayward,26.0,CB,1,away,right,
662111,662111,2018120208:523:13,2018-12-03T01:44:20.099Z,76.0,22.02,0.0,0.0,0.0,82.6,45.03,None,2540151.0,Justin Hunter,11.0,WR,1,home,right,POST
662112,662112,2018120208:523:13,2018-12-03T01:44:20.099Z,92.92,24.91,0.03,0.03,0.0,269.93,87.93,None,2541958.0,Jahleel Addae,37.0,SS,1,away,right,
662113,662113,2018120208:523:13,2018-12-03T01:44:20.099Z,83.51,29.19,0.0,0.0,0.01,261.36,188.64,None,2550842.0,Adrian Phillips,31.0,SS,1,away,right,
662114,662114,2018120208:523:13,2018-12-03T01:44:20.099Z,76.51,25.53,0.0,0.0,0.0,84.07,128.74,None,2552633.0,Jesse James,81.0,TE,1,home,right,
662115,662115,2018120208:523:13,2018-12-03T01:44:20.099Z,82.16,25.05,0.02,0.02,0.01,273.62,271.45,None,2556148.0,Jatavis Brown,57.0,OLB,1,away,right,
662116,662116,2018120208:523:13,2018-12-03T01:44:20.099Z,80.92,22.97,0.21,0.11,0.02,272.34,339.14,None,2557927.0,Desmond King,20.0,CB,1,away,right,
662117,662117,2018120208:523:13,2018-12-03T01:44:20.099Z,69.95,29.85,0.0,0.0,0.0,85.72,143.62,None,2557978.0,James Conner,30.0,RB,1,home,right,SCREEN
662118,662118,2018120208:523:13,2018-12-03T01:44:20.099Z,77.17,23.23,0.0,0.0,0.0,84.86,180.68,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,right,GO
662119,662119,2018120208:523:13,2018-12-03T01:44:20.099Z,84.84,18.2,0.17,0.25,0.02,313.54,85.76,None,2559164.0,Michael Davis,43.0,CB,1,away,right,
662120,662120,2018120208:523:13,2018-12-03T01:44:20.099Z,82.13,33.32,0.02,0.02,0.0,284.07,327.15,None,2560760.0,Derwin James,33.0,S,1,away,right,
662121,662121,2018120208:523:13,2018-12-03T01:44:20.099Z,78.02,29.83,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
663214,663214,2018120208:580:13,2018-12-03T01:45:46.000Z,75.46,28.43,0.0,0.0,0.0,85.17,166.71,None,2506109.0,Ben Roethlisberger,7.0,QB,1,home,right,
663219,663219,2018120208:580:13,2018-12-03T01:45:46.000Z,78.37,16.69,0.0,0.0,0.0,76.87,241.16,None,2508061.0,Antonio Brown,84.0,WR,1,home,right,
663224,663224,2018120208:580:13,2018-12-03T01:45:46.000Z,81.85,16.13,0.04,0.04,0.01,274.36,175.76,None,2532861.0,Casey Hayward,26.0,CB,1,away,right,
663229,663229,2018120208:580:13,2018-12-03T01:45:46.000Z,80.18,32.97,0.0,0.0,0.0,112.74,274.31,None,2540215.0,Vance McDonald,89.0,TE,1,home,right,
663234,663234,2018120208:580:13,2018-12-03T01:45:46.000Z,95.36,23.69,0.83,1.04,0.09,237.8,184.57,None,2541958.0,Jahleel Addae,37.0,SS,1,away,right,
663239,663239,2018120208:580:13,2018-12-03T01:45:46.000Z,89.95,34.35,1.16,0.82,0.12,251.25,83.42,None,2550842.0,Adrian Phillips,31.0,SS,1,away,right,
663244,663244,2018120208:580:13,2018-12-03T01:45:46.000Z,82.18,28.0,0.35,0.35,0.04,265.42,7.19,None,2556148.0,Jatavis Brown,57.0,OLB,1,away,right,
663249,663249,2018120208:580:13,2018-12-03T01:45:46.000Z,82.45,20.03,0.0,0.0,0.0,296.62,10.99,None,2557927.0,Desmond King,20.0,CB,1,away,right,
663254,663254,2018120208:580:13,2018-12-03T01:45:46.000Z,79.95,20.28,0.0,0.0,0.0,76.93,270.88,None,2557960.0,Ryan Switzer,10.0,WR,1,home,right,
663259,663259,2018120208:580:13,2018-12-03T01:45:46.000Z,75.27,30.94,0.0,0.0,0.0,88.09,78.09,None,2557978.0,James Conner,30.0,RB,1,home,right,
663264,663264,2018120208:580:13,2018-12-03T01:45:46.000Z,78.38,19.24,0.0,0.0,0.0,76.76,195.47,None,2558149.0,JuJu Smith-Schuster,19.0,WR,1,home,right,
663269,663269,2018120208:580:13,2018-12-03T01:45:46.000Z,87.99,17.69,0.0,0.0,0.0,283.48,177.93,None,2559164.0,Michael Davis,43.0,CB,1,away,right,
663274,663274,2018120208:580:13,2018-12-03T01:45:46.000Z,82.6,33.73,0.13,0.13,0.03,265.52,0.55,None,2560760.0,Derwin James,33.0,S,1,away,right,
