,playId,defenseTeam,areaDifference,numberPlayersDeep,numberPlayersDeepDifference,numberPlayersUnderneath,densityDifference,heightDifference,widthDifference,cluster,homeScore,visitorScore,down,quarter,yardsToGo,yardsToEndZone,gameClock,defenseValoration
2302,2018110405:2908:9,MIN,135.88334999999998,4,4,1,0.0367962667979557,12.479999999999997,1.1399999999999937,1.0,17.0,6.0,3,4,4,66.0,08:46:00,1
2303,2018110405:3113:9,MIN,117.8177,2,2,5,0.0594138232201103,4.47999999999999,-6.460000000000022,0.0,24.0,6.0,3,4,1,79.0,05:53:00,0
2304,2018110405:3261:9,MIN,96.70520000000003,3,1,4,0.0723849389691557,0.2400000000000091,-17.12999999999999,0.0,24.0,6.0,3,4,16,57.0,03:39:00,1
2306,2018110406:135:9,ATL,-107.17855000000014,4,1,3,-0.0653115758703583,-9.02000000000001,-32.140000000000015,0.0,0.0,0.0,3,1,25,90.0,13:34:00,1
2307,2018110406:235:9,WAS,-38.98965000000004,2,2,4,-0.1538869930866266,-1.689999999999996,-15.739999999999991,1.0,0.0,0.0,3,1,7,88.0,12:01:00,0
2308,2018110406:302:9,WAS,370.75645,1,0,5,0.0161831304620593,8.949999999999996,-7.970000000000006,2.0,0.0,0.0,3,1,6,72.0,10:45:00,0
2309,2018110406:469:9,ATL,254.73340000000007,2,1,5,0.0274797101597199,10.620000000000012,-4.559999999999981,0.0,0.0,7.0,3,1,1,65.0,08:40:00,0
2310,2018110406:575:9,ATL,90.27240000000012,4,3,3,0.0775430807201314,10.119999999999996,-7.299999999999997,0.0,0.0,7.0,3,1,15,59.0,06:46:00,1
2311,2018110406:1014:9,ATL,-69.88205000000005,2,2,4,-0.0858589580586144,-2.710000000000001,-17.14,0.0,0.0,7.0,3,2,12,68.0,14:13:00,1
2312,2018110406:1111:9,WAS,-41.51150000000004,1,1,4,-0.1204485504016958,-0.5900000000000034,-15.590000000000003,1.0,0.0,7.0,3,2,6,82.0,12:44:00,0
2313,2018110406:1351:9,ATL,63.62904999999989,1,0,5,0.0942965516536866,2.3099999999999987,-14.119999999999996,0.0,0.0,14.0,3,2,10,90.0,08:53:00,0
2314,2018110406:1652:9,WAS,110.1931999999997,3,2,4,0.0635247910034377,0.5900000000000034,-15.199999999999989,0.0,7.0,14.0,3,2,10,75.0,02:00:00,0
2315,2018110406:1807:9,WAS,-16.326400000000035,1,0,5,-0.3675029400235194,0.8300000000000018,-17.299999999999997,0.0,7.0,14.0,3,2,9,40.0,00:36:00,0
2316,2018110406:2330:9,ATL,74.80815000000007,1,0,6,0.0935726922801859,6.089999999999996,-10.040000000000006,1.0,7.0,28.0,3,3,4,81.0,09:13:00,0
2317,2018110406:2475:9,ATL,5.265700000000038,7,4,0,1.3293579201245702,-7.850000000000001,-32.68,0.0,7.0,28.0,3,3,32,94.0,07:09:00,1
2318,2018110406:2565:9,WAS,81.74720000000005,1,1,6,0.0856298442026148,2.3100000000000165,-11.20999999999998,0.0,7.0,28.0,3,3,4,71.0,06:08:00,1
2319,2018110406:2790:9,ATL,27.603649999999902,4,2,3,0.2535896520931118,-1.8000000000000114,-19.130000000000024,0.0,7.0,28.0,3,3,20,40.0,03:35:00,1
2320,2018110406:2936:9,WAS,-52.467099999999846,0,0,7,-0.1334169412832045,-3.3299999999999983,-18.14,0.0,14.0,28.0,3,3,12,77.0,01:31:00,1
2321,2018110406:3340:9,WAS,145.26405000000014,1,0,5,0.0413040941650738,7.530000000000001,-7.520000000000003,0.0,14.0,28.0,3,4,3,59.0,12:32:00,0
2322,2018110406:3375:9,WAS,18.47099999999989,5,4,2,0.378972443289483,-5.990000000000002,-26.660000000000004,0.0,14.0,28.0,3,4,13,69.0,12:32:00,1
2324,2018110406:3616:9,WAS,52.55690000000001,1,0,5,0.1141619844397214,0.4299999999999997,-16.810000000000002,1.0,14.0,31.0,3,4,7,63.0,06:12:00,0
2325,2018110406:3686:9,WAS,-32.4974499999997,0,0,5,-0.1538582257992564,-4.449999999999989,-18.58999999999999,0.0,14.0,31.0,3,4,2,45.0,03:55:00,0
2326,2018110406:3837:9,ATL,41.32549999999995,2,2,4,0.1451888059430619,0.8300000000000054,-9.86999999999999,0.0,14.0,38.0,3,4,5,52.0,02:36:00,0
2327,2018110406:4005:9,ATL,202.979,4,4,3,0.0344863261716729,3.9300000000000033,-7.489999999999995,0.0,14.0,38.0,3,4,6,28.0,00:52:00,1
2330,2018110407:307:9,HOU,35.094449999999995,1,0,6,0.1994617382520598,3.9700000000000006,-10.88,0.0,0.0,7.0,3,1,9,84.0,09:43:00,1
2331,2018110407:506:9,HOU,-38.2295000000002,1,1,5,-0.1569468604088457,2.319999999999979,-11.03000000000003,0.0,0.0,7.0,3,1,8,59.0,07:08:00,0
2332,2018110407:610:9,HOU,-35.19325000000002,0,0,7,-0.1989017780398228,-4.049999999999997,-14.659999999999997,1.0,0.0,7.0,3,1,17,45.0,05:21:00,1
2334,2018110407:1261:9,HOU,19.26145000000014,1,0,6,0.3634201994138525,1.7500000000000089,-12.799999999999986,0.0,3.0,13.0,3,2,2,67.0,09:47:00,1
2335,2018110407:1344:9,DEN,271.9754499999998,5,3,2,0.0257376171268399,6.3899999999999935,-9.13000000000001,0.0,3.0,13.0,3,2,12,82.0,08:56:00,1
2336,2018110407:1595:9,DEN,75.74759999999989,1,0,4,0.0660086920245658,4.369999999999997,-10.680000000000009,1.0,10.0,13.0,3,2,1,76.0,04:22:00,0
2337,2018110407:1949:9,HOU,203.0456499999999,2,0,5,0.0344750059900323,4.329999999999998,-10.880000000000004,0.0,10.0,13.0,3,2,9,44.0,00:27:00,1
2338,2018110407:2190:9,HOU,-7.952049999999929,1,0,6,-0.8802761552052695,1.5899999999999963,-16.840000000000003,2.0,10.0,16.0,3,3,2,77.0,13:37:00,1
2339,2018110407:2424:9,HOU,82.59335000000016,1,1,6,0.0847525860132805,1.1199999999999974,-10.11,0.0,10.0,16.0,3,3,10,65.0,10:40:00,0
2341,2018110407:3138:9,DEN,398.1057999999999,2,2,4,0.0150713704748838,8.240000000000002,-1.759999999999998,2.0,17.0,19.0,3,4,3,82.0,10:34:00,1
2342,2018110407:3318:9,HOU,211.4118499999999,4,3,3,0.0331107267638971,2.2600000000000016,-11.56,0.0,17.0,19.0,3,4,17,47.0,07:22:00,1
2343,2018110407:3541:9,DEN,-1.831899999999848,1,0,5,-3.27528795239942,0.4399999999999995,-14.429999999999996,2.0,17.0,19.0,3,4,10,75.0,03:45:00,1
2344,2018110407:3631:9,HOU,91.85159999999976,1,0,6,0.0762098863819467,2.779999999999985,-12.42000000000002,1.0,17.0,19.0,3,4,4,80.0,02:51:00,0
2345,2018110407:3874:9,HOU,168.00824999999986,2,0,5,0.041664620636189,5.010000000000003,-10.639999999999995,0.0,17.0,19.0,3,4,8,55.0,00:54:00,1
2347,2018110408:971:9,SEA,72.77624999999978,4,3,4,0.1099259717284144,5.829999999999998,-8.850000000000005,0.0,7.0,6.0,3,2,15,98.0,12:29:00,0
2348,2018110408:1108:9,LAC,-26.334049999999703,1,0,4,-0.1898682504210349,-3.0799999999999983,-17.939999999999998,0.0,7.0,12.0,3,2,8,82.0,10:16:00,1
2349,2018110408:1209:9,SEA,156.76775000000012,2,1,5,0.0446520409969524,9.650000000000006,-2.1299999999999883,1.0,7.0,12.0,3,2,10,86.0,09:16:00,1
2350,2018110408:1329:9,LAC,-15.558250000000072,1,0,6,-0.4499220670705232,0.3099999999999951,-13.850000000000009,2.0,7.0,12.0,3,2,3,28.0,08:57:00,1
2351,2018110408:1369:9,LAC,66.19000000000005,3,3,4,0.1057561565191115,-1.7000000000000028,-15.110000000000008,0.0,7.0,12.0,3,2,13,38.0,06:34:00,1
2352,2018110408:1456:9,SEA,156.2224500000001,2,2,5,0.0448079005290212,8.540000000000006,-1.4399999999999906,1.0,7.0,12.0,3,2,8,67.0,05:03:00,1
2353,2018110408:1646:9,LAC,-43.1741499999996,1,0,4,-0.1158100391090512,-2.8899999999999864,-20.439999999999984,0.0,7.0,12.0,3,2,8,75.0,02:20:00,1
2354,2018110408:2311:9,SEA,110.67854999999996,2,2,5,0.0632462206994941,7.289999999999992,-6.110000000000014,1.0,10.0,19.0,3,3,8,76.0,12:44:00,1
2355,2018110408:2402:9,LAC,21.09700000000018,1,1,6,0.3318007299616031,1.6300000000000026,-10.71,0.0,10.0,19.0,3,3,5,61.0,11:08:00,1
2356,2018110408:2564:9,SEA,94.58809999999984,1,0,7,0.0845772354027622,-0.0600000000000022,-15.400000000000006,2.0,10.0,19.0,3,3,4,34.0,07:24:00,1
2357,2018110408:2658:9,LAC,-67.13639999999953,1,0,5,-0.0893702968881269,-1.0499999999999885,-16.669999999999984,0.0,10.0,19.0,3,3,6,64.0,05:55:00,0
2358,2018110408:2785:9,LAC,-30.913399999999854,4,1,3,-0.2264390199719226,-5.379999999999996,-30.05,2.0,10.0,19.0,3,3,22,60.0,03:02:00,1
2359,2018110408:2938:9,SEA,148.23589999999996,2,2,5,0.0472220292115472,3.3700000000000045,-10.149999999999991,0.0,10.0,19.0,3,3,8,82.0,00:04:00,1
2360,2018110408:3123:9,LAC,177.9087999999999,4,1,3,0.0393460019965285,6.380000000000003,-3.829999999999991,0.0,10.0,19.0,3,4,24,91.0,12:40:00,1
2361,2018110408:3314:9,SEA,95.13255000000004,3,2,4,0.0735815449076052,1.3499999999999943,-14.360000000000008,0.0,10.0,19.0,3,4,15,63.0,08:05:00,1
2362,2018110408:3736:9,LAC,42.10500000000008,1,0,6,0.1662510390689938,-1.769999999999996,-17.939999999999998,0.0,10.0,25.0,3,4,13,35.0,03:07:00,1
2364,2018110408:4291:9,LAC,20.638750000000183,2,1,5,0.3391678275089304,-1.9799999999999895,-20.47999999999999,0.0,17.0,25.0,3,4,10,38.0,00:23:00,1
2366,2018110409:1159:9,NO,2.8607000000000085,1,0,6,2.4469535428391582,0.8100000000000005,-11.19,0.0,14.0,14.0,3,2,10,22.0,13:54:00,1
2368,2018110409:1649:9,NO,120.37230000000002,4,2,3,0.058152913917903,4.229999999999995,-8.81000000000001,1.0,21.0,14.0,3,2,14,37.0,04:12:00,1
2369,2018110409:1819:9,LA,178.65584999999967,2,2,5,0.0391814765651391,6.83,-4.199999999999999,0.0,21.0,14.0,3,2,6,34.0,01:55:00,0
2370,2018110409:2579:9,NO,163.00274999999976,2,0,5,0.0429440607597111,3.829999999999984,-13.04000000000002,2.0,35.0,17.0,3,3,7,43.0,11:10:00,0
2372,2018110409:3194:9,LA,-16.77089999999984,1,1,5,-0.3577625529935815,2.1000000000000085,-9.609999999999983,0.0,35.0,27.0,3,3,3,68.0,00:15:00,0
2373,2018110409:3281:9,LA,174.9771500000001,3,3,4,0.0400052235391878,3.8100000000000014,-6.269999999999996,1.0,35.0,27.0,3,4,6,66.0,13:39:00,1
2374,2018110409:3460:9,NO,-87.84464999999996,0,0,5,-0.0569186626618695,-4.58,-17.73,0.0,35.0,27.0,3,4,1,41.0,09:57:00,0
2375,2018110409:3806:9,NO,28.930800000000204,1,1,4,0.1728261921550722,2.980000000000004,-8.629999999999995,1.0,38.0,35.0,3,4,9,74.0,05:44:00,1
2376,2018110409:3891:9,LA,46.83060000000006,0,0,7,0.1494749159737434,1.2999999999999972,-7.750000000000007,0.0,38.0,35.0,3,4,7,82.0,04:02:00,0
2377,2018110409:4060:9,NO,156.45995000000016,1,0,5,0.0383484719252434,4.789999999999999,-11.07,0.0,45.0,35.0,3,4,2,50.0,03:36:00,1
2378,2018110410:526:9,NE,123.10364999999996,1,1,5,0.0487394159312092,9.599999999999994,2.569999999999993,0.0,7.0,0.0,3,1,2,43.0,08:25:00,0
2380,2018110410:981:9,NE,130.90059999999983,3,3,4,0.0534756907149394,4.539999999999999,-9.019999999999996,0.0,7.0,3.0,3,1,5,67.0,01:47:00,0
2381,2018110410:1051:9,NE,-17.440800000000095,0,0,4,-0.229347277647813,-0.1700000000000017,-5.720000000000006,0.0,7.0,3.0,3,1,6,44.0,00:25:00,1
2383,2018110410:1360:9,NE,904.6149999999998,4,4,2,0.0066326558812312,20.54999999999999,6.719999999999986,0.0,10.0,3.0,3,2,4,79.0,12:51:00,1
2384,2018110410:1463:9,GB,273.8727500000002,3,2,4,0.0255593154119933,12.77,-2.9899999999999918,1.0,10.0,3.0,3,2,10,73.0,11:53:00,1
2389,2018110410:3068:9,NE,217.76935000000023,0,0,7,0.032144101086769,8.610000000000014,4.370000000000019,0.0,17.0,17.0,3,3,7,96.0,05:31:00,1
2390,2018110410:3278:9,GB,356.8594999999999,3,3,5,0.0224177862716279,11.96,2.3800000000000026,0.0,17.0,17.0,3,3,3,61.0,02:49:00,1
2391,2018110410:3389:9,NE,69.75455000000022,1,1,5,0.0860158943036688,4.8500000000000085,-8.009999999999991,1.0,17.0,17.0,3,3,1,84.0,01:04:00,0
2392,2018110410:3544:9,GB,77.8703499999998,3,2,4,0.0898930080576242,0.8099999999999952,-16.70000000000001,0.0,17.0,17.0,3,4,7,73.0,13:33:00,0
2393,2018110410:4090:9,NE,-31.992800000000187,0,0,7,-0.2187992298267097,-2.1100000000000048,-15.120000000000008,0.0,31.0,17.0,3,4,8,72.0,05:24:00,0
2394,2018110410:4157:9,NE,565.35535,5,5,1,0.0106127942364037,32.400000000000006,29.680000000000007,0.0,31.0,17.0,3,4,4,58.0,04:01:00,1
2396,2018110500:362:9,DAL,29.68405000000021,1,1,6,0.2358168780877255,3.510000000000005,-10.239999999999997,0.0,0.0,0.0,3,1,7,69.0,09:55:00,1
2397,2018110500:911:9,DAL,52.02404999999973,1,0,6,0.1345531537817612,1.3499999999999923,-13.580000000000016,1.0,7.0,0.0,3,1,9,79.0,03:03:00,0
2398,2018110500:1018:9,DAL,26.91720000000004,1,1,4,0.1857548333407633,2.300000000000006,-11.589999999999986,0.0,7.0,0.0,3,1,9,62.0,00:43:00,0
2399,2018110500:1373:9,TEN,59.74925000000027,1,1,4,0.0836830587831642,3.3600000000000065,-7.969999999999992,1.0,7.0,7.0,3,2,6,71.0,09:01:00,0
2400,2018110500:1408:9,TEN,147.6759000000003,2,2,5,0.0474010992992085,-0.4599999999999937,-13.379999999999995,0.0,7.0,7.0,3,2,16,81.0,08:32:00,1
2401,2018110500:1501:9,DAL,43.38070000000002,1,1,5,0.1383103546046974,4.180000000000007,-6.649999999999992,0.0,7.0,7.0,3,2,7,76.0,06:59:00,0
2402,2018110500:1599:9,DAL,129.77125000000024,2,1,5,0.0539410693817003,-0.8499999999999961,-16.60999999999999,1.0,7.0,7.0,3,2,10,64.0,04:56:00,0
2403,2018110500:2234:9,TEN,84.78969999999984,1,1,7,0.094351082737644,5.610000000000007,-9.019999999999987,0.0,14.0,14.0,3,3,3,85.0,11:26:00,0
2404,2018110500:2704:9,TEN,24.11460000000011,2,2,5,0.2902805769119109,-0.240000000000002,-14.420000000000002,0.0,14.0,21.0,3,3,16,79.0,03:08:00,1
2405,2018110500:2840:9,DAL,28.59454999999994,0,0,7,0.2448018940672266,0.9299999999999996,-8.96,1.0,14.0,21.0,3,3,8,60.0,00:29:00,0
2407,2018110500:3342:9,DAL,62.411800000000056,1,0,5,0.0961356666527803,1.4299999999999926,-13.450000000000015,0.0,14.0,21.0,3,4,6,36.0,06:12:00,0
2408,2018110500:3595:9,TEN,104.24729999999988,4,3,2,0.0575554474792153,7.5,-8.850000000000001,0.0,14.0,28.0,3,4,10,64.0,03:42:00,0
2410,2018110800:469:10,PIT,37.979699999999866,3,3,2,0.1316492757973343,7.099999999999996,-6.980000000000008,0.0,14.0,7.0,3,1,9,84.0,09:12:00,1
2411,2018110800:791:10,PIT,183.43625000000011,2,2,5,0.0381603963229732,2.3700000000000045,-11.899999999999991,0.0,21.0,7.0,3,1,5,80.0,03:13:00,0
2412,2018110800:923:10,PIT,-34.442649999999986,2,1,3,-0.1451688531515432,1.6400000000000006,-13.689999999999998,0.0,21.0,7.0,3,2,12,41.0,15:00:00,1
2413,2018110800:1123:10,CAR,247.1021,2,2,4,0.024281460983132,6.069999999999991,-6.400000000000009,2.0,21.0,7.0,3,2,2,68.0,11:59:00,0
2414,2018110800:1190:10,CAR,-7.3579000000002,2,1,4,-0.8154500604791907,-0.5900000000000034,-12.460000000000008,0.0,21.0,7.0,3,2,17,42.0,09:55:00,1
2415,2018110800:1346:10,PIT,140.46034999999986,1,1,6,0.0498361281315332,5.109999999999998,-9.020000000000008,1.0,24.0,7.0,3,2,4,54.0,07:35:00,0
2416,2018110800:1578:10,CAR,-0.954800000000006,1,0,5,-6.28403854210302,0.1700000000000017,-16.049999999999997,1.0,24.0,14.0,3,2,6,81.0,03:50:00,0
2417,2018110800:1882:10,PIT,-70.16805000000011,2,1,5,-0.0997605035340156,-1.0600000000000025,-16.41000000000001,0.0,31.0,14.0,3,2,21,57.0,01:13:00,1
2418,2018110800:2116:10,CAR,293.88605000000007,2,2,5,0.0238187556027242,6.390000000000001,-3.0,2.0,31.0,14.0,3,3,5,80.0,13:44:00,0
2419,2018110800:2251:10,CAR,-1.1457999999997526,0,0,7,-6.109268633270651,0.0,-10.88000000000001,0.0,31.0,14.0,3,3,2,32.0,09:47:00,0
2421,2018110800:2431:10,PIT,54.250700000000165,1,0,6,0.1290305931536363,4.570000000000007,-10.73999999999998,1.0,38.0,14.0,3,3,16,76.0,06:53:00,1
2422,2018110800:2516:10,CAR,-0.7398499999998194,1,0,4,-6.75812664729502,3.0700000000000074,-11.789999999999992,1.0,38.0,14.0,3,3,8,73.0,04:52:00,0
2423,2018110800:2587:10,CAR,12.12704999999977,2,0,5,0.5772219954564493,0.9600000000000062,-14.77999999999999,2.0,38.0,14.0,3,3,6,50.0,03:24:00,0
2424,2018110800:3002:10,PIT,30.18639999999993,1,1,6,0.2318925078843457,3.520000000000003,-8.309999999999995,1.0,52.0,14.0,3,4,17,80.0,11:46:00,1
2425,2018110800:3090:10,CAR,108.5458999999997,2,1,5,0.0644888475750813,0.4399999999999906,-15.670000000000016,2.0,52.0,14.0,3,4,8,70.0,09:38:00,1
2426,2018110800:3177:10,PIT,114.10630000000003,1,0,5,0.0525825480275847,4.030000000000008,-11.47999999999999,0.0,52.0,14.0,3,4,4,62.0,08:10:00,0
2427,2018111100:154:10,DET,66.85420000000008,0,0,8,0.1196633868926707,2.4000000000000146,-6.989999999999977,0.0,0.0,0.0,3,1,2,65.0,12:50:00,0
2428,2018111100:790:10,DET,126.08720000000004,3,2,4,0.0555171341738098,9.479999999999992,-4.760000000000016,0.0,6.0,0.0,3,1,15,46.0,00:45:00,0
2429,2018111100:1175:10,CHI,77.37279999999993,1,0,5,0.0775466313743331,6.390000000000001,-9.28,0.0,19.0,0.0,3,2,7,88.0,10:00:00,1
2430,2018111100:1516:10,CHI,-28.030849999999703,2,1,4,-0.2140498771888852,4.990000000000009,-10.739999999999988,2.0,26.0,0.0,3,2,12,75.0,06:24:00,0
2432,2018111100:2045:10,CHI,84.54194999999982,2,1,4,0.0709706837847957,0.1799999999999961,-17.280000000000005,0.0,26.0,7.0,3,3,6,34.0,13:34:00,1
2433,2018111100:2232:10,DET,93.11159999999964,1,1,6,0.0751786028808443,6.59999999999998,-3.67000000000003,0.0,26.0,10.0,3,3,7,33.0,11:18:00,1
2435,2018111100:2581:10,CHI,285.44899999999967,6,4,2,0.028026022161577,6.279999999999994,-8.860000000000007,0.0,26.0,10.0,3,3,20,75.0,06:54:00,1
2436,2018111100:2750:10,DET,36.0976,2,2,5,0.193918709277071,8.710000000000006,-5.279999999999991,0.0,26.0,10.0,3,3,8,53.0,05:05:00,1
2437,2018111100:2834:10,CHI,-65.38175000000007,1,0,4,-0.076473939593235,4.97999999999999,-12.450000000000015,1.0,26.0,10.0,3,3,5,87.0,03:59:00,1
2438,2018111100:3011:10,CHI,97.8885500000001,3,3,4,0.0715098956926013,3.469999999999999,-9.22,0.0,34.0,10.0,3,3,15,78.0,02:00:00,1
2439,2018111100:3156:10,CHI,16.091200000000185,1,0,6,0.435020383812265,3.369999999999997,-11.27000000000001,0.0,34.0,10.0,3,4,6,61.0,15:00:00,1
2440,2018111100:3723:10,CHI,147.1854999999996,2,1,4,0.0407648851279508,2.75,-13.419999999999987,0.0,34.0,16.0,3,4,10,48.0,08:16:00,1
2441,2018111100:3973:10,DET,-90.58559999999994,2,2,4,-0.0662356930902925,7.690000000000005,-4.199999999999996,1.0,34.0,22.0,3,4,5,59.0,03:31:00,0
2442,2018111100:4176:10,CHI,121.86685000000011,3,1,5,0.065645415467783,-2.0100000000000016,-22.46,0.0,34.0,22.0,3,4,9,89.0,00:54:00,0
2443,2018111100:4248:10,CHI,29.71385000000032,5,1,3,0.2692347171436859,-3.160000000000004,-30.950000000000003,1.0,34.0,22.0,3,4,3,73.0,00:07:00,0
2444,2018111101:96:10,CIN,70.46475000000012,1,1,6,0.0993404503670273,0.4099999999999966,-13.020000000000003,1.0,0.0,0.0,3,1,2,77.0,13:54:00,0
2446,2018111101:1605:10,CIN,76.82715000000005,2,2,5,0.0911136232438662,4.75,-7.439999999999998,0.0,7.0,21.0,3,2,6,43.0,01:55:00,0
2447,2018111101:2071:10,NO,90.31734999999998,2,1,5,0.0775044883402801,1.5300000000000011,-15.369999999999996,1.0,7.0,35.0,3,3,11,84.0,13:34:00,1
2449,2018111101:2777:10,NO,126.10769999999997,4,2,3,0.0555081093382878,3.470000000000008,-8.149999999999988,0.0,7.0,45.0,3,3,17,92.0,01:45:00,1
2450,2018111101:2991:10,CIN,14.471799999999972,1,0,6,0.483699332494922,1.25,-13.099999999999994,1.0,7.0,45.0,3,4,10,34.0,11:25:00,1
2451,2018111101:3220:10,CIN,2.416649999999777,1,1,6,2.896571700494753,0.6399999999999864,-13.380000000000024,0.0,7.0,48.0,3,4,6,33.0,07:25:00,1
2452,2018111101:3396:10,NO,40.88955000000006,1,1,4,0.1222806316039182,1.6200000000000043,-8.459999999999994,0.0,7.0,51.0,3,4,9,35.0,05:13:00,1
2453,2018111102:301:10,CLE,5.582800000000191,0,-1,6,1.0747295264024854,-6.649999999999999,-22.29,1.0,0.0,0.0,3,1,5,48.0,09:44:00,1
2454,2018111102:512:10,ATL,-8.56425000000013,1,1,6,-0.8173511982952266,-0.9700000000000132,-14.62000000000002,0.0,0.0,0.0,3,1,9,48.0,05:18:00,0
2455,2018111102:910:10,CLE,-194.73244999999963,6,3,1,-0.0359467566910394,-11.419999999999987,-33.389999999999986,0.0,7.0,0.0,3,2,18,42.0,13:02:00,1
2458,2018111102:2092:10,CLE,24.39415000000031,2,0,5,0.2869540443098001,0.7199999999999989,-15.53,1.0,21.0,10.0,3,3,7,56.0,09:13:00,1
2459,2018111102:2727:10,CLE,33.88959999999989,1,0,6,0.2065530428213972,-7.27,-25.36,1.0,28.0,10.0,3,3,3,84.0,00:44:00,0
2461,2018111102:3308:10,CLE,-12.471250000000254,1,0,5,-0.4811065450536135,2.449999999999996,-14.980000000000013,0.0,28.0,10.0,3,4,1,60.0,07:40:00,0
2462,2018111102:3455:10,CLE,-35.316149999999936,1,0,4,-0.1415782864213683,-1.379999999999999,-19.89,1.0,28.0,10.0,3,4,3,47.0,06:37:00,0
2463,2018111102:3838:10,CLE,126.22484999999996,1,0,5,0.0475342216687126,0.5799999999999983,-18.940000000000005,1.0,28.0,16.0,3,4,6,35.0,02:00:00,1
2464,2018111103:554:10,GB,259.36085000000026,2,1,6,0.0308450562218622,8.72999999999999,-6.0800000000000125,0.0,7.0,0.0,3,1,4,70.0,04:57:00,1
2466,2018111103:1269:10,MIA,273.78569999999985,4,3,3,0.0255674419810823,14.599999999999987,-1.2000000000000242,0.0,14.0,6.0,3,2,9,89.0,09:34:00,0
2467,2018111103:1338:10,MIA,0.7117499999998813,1,1,6,9.834913944504626,2.369999999999999,-11.66,0.0,14.0,6.0,3,2,2,62.0,07:30:00,0
2468,2018111103:1404:10,MIA,52.69959999999992,1,1,3,0.0759019043787809,-1.559999999999997,-13.709999999999996,1.0,14.0,6.0,3,2,2,49.0,05:46:00,1
2469,2018111103:1581:10,GB,100.14944999999972,1,0,6,0.0698955411138056,5.469999999999997,-9.750000000000004,0.0,14.0,6.0,3,2,9,46.0,03:38:00,1
2470,2018111103:1967:10,GB,69.3984000000001,1,0,6,0.100866878775303,5.069999999999997,-12.260000000000003,0.0,14.0,9.0,3,2,6,99.0,00:29:00,0
2471,2018111103:2071:10,GB,-4.932500000000175,2,0,6,-1.621895590471306,0.4699999999999917,-21.23000000000001,0.0,14.0,9.0,3,2,4,79.0,00:09:00,0
2472,2018111103:2271:10,MIA,277.55730000000005,4,3,3,0.0252200176323951,15.710000000000008,1.20000000000001,0.0,14.0,9.0,3,3,9,84.0,13:27:00,1
2473,2018111103:2372:10,GB,139.2486,2,2,6,0.0574512059726273,7.419999999999993,-4.18000000000001,0.0,14.0,9.0,3,3,9,27.0,12:28:00,1
2474,2018111103:2481:10,MIA,6.881200000000007,1,0,5,0.871940940533627,3.3999999999999986,-10.370000000000005,1.0,14.0,12.0,3,3,2,62.0,11:07:00,0
2475,2018111103:2796:10,GB,-60.680799999999664,1,0,4,-0.0823983863100029,0.710000000000008,-13.709999999999994,2.0,28.0,12.0,3,3,6,76.0,06:38:00,1
2476,2018111103:2891:10,GB,149.1753999999999,4,4,3,0.0469246269827331,8.830000000000005,-4.689999999999991,1.0,28.0,12.0,3,3,15,62.0,03:49:00,0
2477,2018111103:2965:10,GB,-12.493500000000068,1,0,6,-0.5602913515027784,1.9499999999999995,-14.77,0.0,28.0,12.0,3,3,2,34.0,02:25:00,1
2478,2018111103:3244:10,MIA,175.70300000000023,2,2,4,0.0341485347432883,3.260000000000005,-4.97999999999999,0.0,28.0,12.0,3,4,3,49.0,11:16:00,1
2480,2018111103:3491:10,GB,71.99224999999993,1,1,6,0.0972326882407482,-0.2100000000000008,-13.28,0.0,31.0,12.0,3,4,2,77.0,08:08:00,1
2481,2018111104:106:10,JAX,28.719500000000124,1,0,6,0.2437368338585271,0.9699999999999988,-12.270000000000003,0.0,0.0,0.0,3,1,6,81.0,14:15:00,0
2482,2018111104:481:10,JAX,76.14585,2,2,4,0.0787961523838791,11.470000000000006,2.2900000000000134,0.0,7.0,0.0,3,1,8,68.0,06:32:00,1
2483,2018111104:617:10,IND,153.6736499999996,1,0,7,0.0520583717507849,5.789999999999992,-10.560000000000016,0.0,7.0,0.0,3,1,3,80.0,03:10:00,0
2484,2018111104:1007:10,IND,115.05065000000008,2,1,5,0.0608427679461176,1.1200000000000043,-14.589999999999996,0.0,14.0,7.0,3,2,4,69.0,12:27:00,1
2487,2018111104:2268:10,IND,199.36824999999996,2,1,5,0.0351109065761474,4.390000000000001,-11.03,0.0,29.0,16.0,3,3,5,70.0,13:44:00,0
2488,2018111104:2450:10,IND,182.37465000000003,2,1,6,0.0438657455956735,5.919999999999998,-11.21,0.0,29.0,16.0,3,3,4,30.0,10:42:00,1
2490,2018111104:2776:10,JAX,22.08090000000001,6,2,1,0.3170160636568254,0.2100000000000008,-7.5,2.0,29.0,23.0,3,3,18,93.0,05:20:00,1
2491,2018111104:2882:10,IND,19.0616500000001,2,2,4,0.314768133923347,6.910000000000004,-5.819999999999993,0.0,29.0,23.0,3,3,7,58.0,03:45:00,0
2492,2018111104:2948:10,IND,30.621149999999943,3,1,4,0.2286001668781222,1.7799999999999976,-9.400000000000002,0.0,29.0,23.0,3,3,14,45.0,01:35:00,1
2493,2018111104:3040:10,JAX,210.68515,4,4,3,0.0332249330339608,4.169999999999995,-8.910000000000004,0.0,29.0,23.0,3,3,14,72.0,00:19:00,0
2494,2018111104:3179:10,IND,69.45165000000023,1,1,6,0.1007895420771137,4.890000000000001,-6.359999999999999,0.0,29.0,23.0,3,4,6,80.0,13:39:00,0
